item_1	item_2	item_3	item_4
{'item_ID': 'afschilderen|VERB|NL_924', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'De media probeerde hem als onbetrouwbaar af te schilderen.'}	{'item_ID': 'hergebruiken|VERB|NL_903', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'We moeten proberen meer materialen te hergebruiken.'}	{'item_ID': 'vervangen|VERB|NL_501', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Ik wil de batterij in mijn telefoon vervangen.'}	{'item_ID': 'schrijven|VERB|NL_143', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Het is belangrijk om je gedachten duidelijk op te schrijven.'}
{'item_ID': 'klaren|VERB|NL_791', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'Ik moet deze taak klaren.'}	{'item_ID': 'staan|VERB|NL_113', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Wij staan achter het besluit van de directie.'}	{'item_ID': 'lozen|VERB|NL_974', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'De fabriek moest het vervuilde water lozen.'}	{'item_ID': 'ondermijnen|VERB|NL_993', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Zijn acties dreigen het project te ondermijnen.'}
{'item_ID': 'noemen|VERB|NL_182', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Kun je een voorbeeld noemen?'}	{'item_ID': 'mailen|VERB|NL_367', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Kun je me het document mailen?'}	{'item_ID': 'binnenvallen|VERB|NL_954', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Het viel me net binnen dat ik nog een afspraak heb.'}	{'item_ID': 'schreeuwen|VERB|NL_197', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Stop met schreeuwen, alsjeblieft.'}
{'item_ID': 'paren|VERB|NL_381', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Kun je de sokken paren?'}	{'item_ID': 'staan|VERB|NL_110', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Het boek staat op tafel.'}	{'item_ID': 'drinken|VERB|NL_161', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Wij drinken graag water.'}	{'item_ID': 'verteren|VERB|NL_737', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Het lichaam heeft tijd nodig om het eten te verteren.'}
{'item_ID': 'noemen|VERB|NL_180', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Ik noem de hond Max.'}	{'item_ID': 'dicteren|VERB|NL_774', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'De secretaresse dicteerde de notulen aan de transcriptionist.'}	{'item_ID': 'meepikken|VERB|NL_989', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Ik hoop dat ik dat concert kan meepikken.'}	{'item_ID': 'stotteren|VERB|NL_389', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'De spreker begon te stotteren toen hij zenuwachtig werd.'}
{'item_ID': 'bederven|VERB|NL_531', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Het eten kan bederven.'}	{'item_ID': 'kiepen|VERB|NL_977', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'De emmer water kiepte om.'}	{'item_ID': 'kopen|VERB|NL_179', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Ondanks de economische onzekerheid blijven consumenten duurzame producten kopen, wat een positieve trend voor de lange termijn aangeeft.'}	{'item_ID': 'mailen|VERB|NL_369', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Kun je me de notulen van de vergadering mailen voordat we de volgende keer afspreken?'}
{'item_ID': 'stotteren|VERB|NL_388', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'De jongen begon te stotteren toen hij zenuwachtig was.'}	{'item_ID': 'juichen|VERB|NL_353', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'De fans begonnen te juichen toen hun team een doelpunt scoorde.'}	{'item_ID': 'baren|VERB|NL_938', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'De poes baarde drie kittens in het mandje.'}	{'item_ID': 'betreffen|VERB|NL_339', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'De wijzigingen betreffen voornamelijk de werktijden van het personeel.'}
{'item_ID': 'afblazen|VERB|NL_742', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Ze hebben het concert afgeblazen vanwege het slechte weer.'}	{'item_ID': 'langsgaan|VERB|NL_588', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Ik ga morgen langs bij mijn vriendin.'}	{'item_ID': 'leven|VERB|NL_189', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Het idee leefde al jaren onder de bevolking voordat het werd uitgevoerd.'}	{'item_ID': 'bowlen|VERB|NL_557', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'We gaan vanavond bowlen met vrienden.'}
{'item_ID': 'stoppen|VERB|NL_192', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Ik moet stoppen met roken.'}	{'item_ID': 'handtekenen|VERB|NL_781', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'Wil je hier handtekenen?'}	{'item_ID': 'delen|VERB|NL_326', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Ik deel mijn eten met jou.'}	{'item_ID': 'bouwen|VERB|NL_305', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Ik bouw een huis.'}
{'item_ID': 'meepikken|VERB|NL_988', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'De kinderen wilden de laatste aflevering van hun favoriete serie meepikken.'}	{'item_ID': 'VERBruiken|VERB|NL_563', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Ze verbruiken minder energie door de goede isolatie van het huis.'}	{'item_ID': 'nijpen|VERB|NL_999', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'De tijd begint te nijpen voor de deadline.'}	{'item_ID': 'aanleveren|VERB|NL_568', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Kunt u de documenten voor vrijdag aanleveren?'}
{'item_ID': 'opgroeien|VERB|NL_376', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Ik ben in een klein dorp opgegroeid.'}	{'item_ID': 'baren|VERB|NL_937', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'De vrouw heeft een gezonde baby gebaard.'}	{'item_ID': 'spelen|VERB|NL_171', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'De kinderen spelen in de tuin.'}	{'item_ID': 'binnenvallen|VERB|NL_953', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Plotseling viel er een onverwachte gast binnen.'}
{'item_ID': 'gewichtheffen|VERB|NL_786', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'Ik ga elke week gewichtheffen.'}	{'item_ID': 'bederven|VERB|NL_532', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Het eten kan snel bederven in de zomer.'}	{'item_ID': 'doden|VERB|NL_304', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'De stilte in de kamer kon de laatste hoop doden.'}	{'item_ID': 'delen|VERB|NL_327', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Wij delen een pizza met onze vrienden.'}
{'item_ID': 'moeten|VERB|NL_101-NL_102', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2-B1', 'sentence_text': 'Ik moet morgen werken.'}	{'item_ID': 'eruitzien|VERB|NL_372', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Ze ziet er moe uit na de lange reis.'}	{'item_ID': 'langsgaan|VERB|NL_585', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'Ik ga langs bij de bakker.'}	{'item_ID': 'leven|VERB|NL_185', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Wij leven in een huis.'}
{'item_ID': 'herverdelen|VERB|NL_962', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'We moeten de taken herverdelen in de groep.'}	{'item_ID': 'overschrijven|VERB|NL_552', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Ik moet de rekening nog overschrijven.'}	{'item_ID': 'mailen|VERB|NL_366', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Kun je dat document naar mij mailen?'}	{'item_ID': 'aanwenden|VERB|NL_928', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'We moeten onze middelen verstandig aanwenden om ons doel te bereiken.'}
{'item_ID': 'aanleveren|VERB|NL_566', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Zij moet de documenten aanleveren.'}	{'item_ID': 'juichen|VERB|NL_350', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Wij juichen voor het team.'}	{'item_ID': 'eruitzien|VERB|NL_373', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Het project ziet er veelbelovend uit, maar we moeten nog hard werken.'}	{'item_ID': 'delen|VERB|NL_328', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Wij delen graag onze ervaringen met jullie.'}
{'item_ID': 'ruilen|VERB|NL_392', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Ik wil mijn boek ruilen voor een ander boek.'}	{'item_ID': 'uithalen|VERB|NL_398', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'We gaan vanavond Chinees uithalen.'}	{'item_ID': 'staan|VERB|NL_114', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Hij staat onder grote druk om de deadline te halen.'}	{'item_ID': 'behelpen|VERB|NL_752', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Ze moest zich behelpen met wat er was.'}
{'item_ID': 'binden|VERB|NL_330', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Ik bind mijn veters.'}	{'item_ID': 'bestraffen|VERB|NL_942', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'De politie bestraft mensen die te snel rijden.'}	{'item_ID': 'binnenkrijgen|VERB|NL_575', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'Ik wil een brief binnenkrijgen.'}	{'item_ID': 'weten|VERB|NL_123', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Ik weet zeker dat het morgen beter zal gaan.'}
{'item_ID': 'pakken|VERB|NL_157', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Ik moet de volgende bus pakken om op tijd op mijn werk te zijn.'}	{'item_ID': 'stoppen|VERB|NL_194', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Om verdere escalatie te voorkomen, besloot de moderator de discussie tijdelijk te stoppen.'}	{'item_ID': 'voorafgaan|VERB|NL_543', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Een goede planning moet de uitvoering altijd voorafgaan.'}	{'item_ID': 'binden|VERB|NL_334', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Hij besloot zich voor de lange termijn aan het bedrijf te binden.'}
{'item_ID': 'handtekenen|VERB|NL_784', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Voordat de overeenkomst geldig is, moeten alle partijen de documenten handtekenen.'}	{'item_ID': 'reageren|VERB|NL_313', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'De leraar reageerde verrast op de vraag van de student.'}	{'item_ID': 'streven|VERB|NL_517', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Wij streven naar een duurzame oplossing voor het probleem.'}	{'item_ID': 'bowlen|VERB|NL_556', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Wij gaan vanavond bowlen.'}
{'item_ID': 'handtekenen|VERB|NL_783', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Ik moet nog een paar documenten handtekenen.'}	{'item_ID': 'waarborgen|VERB|NL_733', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Het is belangrijk om de kwaliteit van het product te waarborgen.'}	{'item_ID': 'bouwen|VERB|NL_308', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Ze willen een nieuw huis bouwen aan de rand van de stad.'}	{'item_ID': 'respecteren|VERB|NL_514', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Wij moeten elkaars mening respecteren, zelfs als we het er niet mee eens zijn.'}
{'item_ID': 'betalen|VERB|NL_166', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Ik wil de rekening betalen.'}	{'item_ID': 'bouwen|VERB|NL_309', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Het bedrijf probeert een duurzame relatie met zijn klanten te bouwen.'}	{'item_ID': 'reageren|VERB|NL_311', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Hij reageert altijd positief op mijn ideeën.'}	{'item_ID': 'opstappen|VERB|NL_594', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Na jaren van trouwe dienst besloot de directeur op te stappen.'}
{'item_ID': 'blijven|VERB|NL_132', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'We blijven nog even hier.'}	{'item_ID': 'uithalen|VERB|NL_399', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Hij heeft er alles uitgehaald om de deadline te halen.'}	{'item_ID': 'komen|VERB|NL_107', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Zij komt morgen bij ons eten.'}	{'item_ID': 'laten|VERB|NL_127', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Ik laat de kinderen buiten spelen.'}
{'item_ID': 'paren|VERB|NL_383', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Veel diersoorten paren in het voorjaar.'}	{'item_ID': 'streven|VERB|NL_519', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Zij streven naar een duurzamere samenleving.'}	{'item_ID': 'stoppen|VERB|NL_193', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'De bus stopt bij de volgende halte.'}	{'item_ID': 'betalen|VERB|NL_168', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'De onderneming moet haar leveranciers op tijd betalen om problemen te voorkomen.'}
{'item_ID': 'VERBruiken|VERB|NL_561', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Wij verbruiken veel energie.'}	{'item_ID': 'drijven|VERB|NL_320-NL_322', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1-B1', 'sentence_text': 'De boot drijft op het water.'}	{'item_ID': 'meekrijgen|VERB|NL_597', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Ik hoop dat ik genoeg water meekrijg voor de reis.'}	{'item_ID': 'VERBruiken|VERB|NL_562', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'We moeten minder water verbruiken.'}
{'item_ID': 'voltooien|VERB|NL_539', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'De architect verwacht het ontwerp volgende maand te voltooien.'}	{'item_ID': 'glippen|VERB|NL_968', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'De zeep glipte uit haar handen.'}	{'item_ID': 'vervangen|VERB|NL_500', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'Hij kan de lamp vervangen.'}	{'item_ID': 'dicteren|VERB|NL_771', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'De leraar dicteert de zinnen langzaam.'}
{'item_ID': 'voorafgaan|VERB|NL_542', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'De voorbereiding moet de presentatie altijd voorafgaan.'}	{'item_ID': 'assisteren|VERB|NL_934', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'De student mocht de professor assisteren bij haar onderzoek.'}	{'item_ID': 'struikelen|VERB|NL_547', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Ik struikelde over een losse tegel en viel bijna.'}	{'item_ID': 'kiepen|VERB|NL_978', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'De emmer kiepte over.'}
{'item_ID': 'laten|VERB|NL_126', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Ik laat mijn haar knippen.'}	{'item_ID': 'kopen|VERB|NL_178', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'We willen een nieuw huis kopen in de stad.'}	{'item_ID': 'uithalen|VERB|NL_397', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'De kinderen wilden een grap uithalen.'}	{'item_ID': 'nijpen|VERB|NL_995', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A1', 'sentence_text': 'Mijn schoenen nijpen.'}
{'item_ID': 'aanvoelen|VERB|NL_716', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'De deken voelt warm aan.'}	{'item_ID': 'kijken|VERB|NL_117', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'We kijken vanavond een film.'}	{'item_ID': 'lukken|VERB|NL_319', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'De poging om de financiering rond te krijgen, is uiteindelijk gelukt.'}	{'item_ID': 'fokken|VERB|NL_958', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Mijn opa en oma fokken al jaren Duitse herders.'}
