item_1	item_2	item_3	item_4
{'item_ID': 'eruitzien|VERB|NL_371', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'De taart ziet er lekker uit.'}	{'item_ID': 'geldkoffer|NOUN|NL_876', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'De man draagt een geldkoffer.'}	{'item_ID': 'inspiratie|NOUN|NL_438', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Hij haalt veel inspiratie uit de natuur.'}	{'item_ID': 'leven|VERB|NL_188', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'We moeten leren om te leven met de veranderingen in de wereld.'}
{'item_ID': 'voorafgaan|VERB|NL_542', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'De voorbereiding moet de presentatie altijd voorafgaan.'}	{'item_ID': 'futuroloog|NOUN|NL_873', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'De futuroloog gaf een interessante presentatie over trends voor de komende twintig jaar.'}	{'item_ID': 'bederven|VERB|NL_532', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Het eten kan snel bederven in de zomer.'}	{'item_ID': 'bewustmakingscampagne|NOUN|NL_494', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'De overheid startte een bewustmakingscampagne om het belang van recyclen te benadrukken.'}
{'item_ID': 'gewennen|VERB|NL_346', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Ik moet gewennen aan de nieuwe school.'}	{'item_ID': 'advocaat|NOUN|NL_222', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'De advocaat legde de situatie uit.'}	{'item_ID': 'schadeclaim|NOUN|NL_828', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'De verzekeringsmaatschappij behandelt de schadeclaim.'}	{'item_ID': 'hergebruiken|VERB|NL_901', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'We kunnen deze flessen hergebruiken.'}
{'item_ID': 'betalen|VERB|NL_167', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Ik moet nog de huur betalen.'}	{'item_ID': 'fokken|VERB|NL_958', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Mijn opa en oma fokken al jaren Duitse herders.'}	{'item_ID': 'moeten|VERB|NL_103', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'We moeten de vergadering voorbereiden.'}	{'item_ID': 'trein|NOUN|NL_35', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Ik ga met de trein.'}
{'item_ID': 'dienstensector|NOUN|NL_677', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'De dienstensector groeit snel in ons land.'}	{'item_ID': 'metrostation|NOUN|NL_475', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'Dit is een metrostation.'}	{'item_ID': 'aanvoelen|VERB|NL_717', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'De trui voelt warm aan.'}	{'item_ID': 'bemannen|VERB|NL_712', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Een klein team kan de receptie bemannen.'}
{'item_ID': 'buik|NOUN|NL_219', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Hij had al dagen een vreemd gevoel in zijn buik, wat hem zorgen baarde.'}	{'item_ID': 'offeren|VERB|NL_913', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'De soldaat was bereid zijn leven te offeren voor zijn land.'}	{'item_ID': 'bijvoegen|VERB|NL_761', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'Ik zal de foto bijvoegen.'}	{'item_ID': 'kijker|NOUN|NL_247', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'De kijker was tevreden met het programma.'}
{'item_ID': 'gewichtheffen|VERB|NL_789', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Hij gaat elke dinsdag gewichtheffen in de sportschool.'}	{'item_ID': 'kwart|NOUN|NL_90-NL_91', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1-A2', 'sentence_text': 'Het is kwart over drie.'}	{'item_ID': 'rijgedrag|NOUN|NL_804', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Zijn rijgedrag was de laatste tijd aanzienlijk verbeterd, wat de verkeersveiligheid ten goede kwam.'}	{'item_ID': 'behalen|VERB|NL_509', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Ze hoopte na jaren van hard werken eindelijk haar professionele doelen te behalen.'}
{'item_ID': 'struikelen|VERB|NL_548', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Hij struikelde over een losse tegel en viel bijna.'}	{'item_ID': 'bowlen|VERB|NL_559', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Na een lange werkweek besloten ze te ontspannen door een uurtje te bowlen.'}	{'item_ID': 'noemen|VERB|NL_182', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Kun je een voorbeeld noemen?'}	{'item_ID': 'beletten|VERB|NL_707', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'De regen belette ons om te vertrekken.'}
{'item_ID': 'bedrijfswereld|NOUN|NL_844', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'De bedrijfswereld is voortdurend in beweging, wat nieuwe uitdagingen met zich meebrengt.'}	{'item_ID': 'parket|NOUN|NL_635-NL_636', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A1-A2', 'sentence_text': 'Het parket is nieuw.'}	{'item_ID': 'bedelven|VERB|NL_948', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Na de aardbeving werden veel huizen onder puin bedolven.'}	{'item_ID': 'behalen|VERB|NL_506', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Zij heeft haar diploma behaald.'}
{'item_ID': 'honger|NOUN|NL_84', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'De strijd tegen honger en armoede blijft een mondiale prioriteit voor veel organisaties.'}	{'item_ID': 'uithalen|VERB|NL_397', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'De kinderen wilden een grap uithalen.'}	{'item_ID': 'adviseur|NOUN|NL_418', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Mijn broer werkt als financieel adviseur bij een bank.'}	{'item_ID': 'opstappen|VERB|NL_593', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'De directeur besloot na tien jaar op te stappen.'}
{'item_ID': 'parket|NOUN|NL_637', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Het parket in de hal glanst prachtig.'}	{'item_ID': 'discretie|NOUN|NL_862', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Ik vraag u om discretie.'}	{'item_ID': 'herverdeling|NOUN|NL_819', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'De herverdeling van rijkdom is een belangrijk politiek thema.'}	{'item_ID': 'assisteren|VERB|NL_934', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'De student mocht de professor assisteren bij haar onderzoek.'}
{'item_ID': 'motoriseren|VERB|NL_984', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'De overheid probeert afgelegen gebieden te motoriseren om de economie te stimuleren.'}	{'item_ID': 'hond|NOUN|NL_48', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'De hond blaft als er iemand aan de deur komt.'}	{'item_ID': 'weten|VERB|NL_122', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Ik weet het antwoord niet.'}	{'item_ID': 'bariton|NOUN|NL_453', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'De bariton zong een krachtig lied op het podium.'}
{'item_ID': 'moeten|VERB|NL_104', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'We moeten de discussie over dit complexe onderwerp zorgvuldig voeren.'}	{'item_ID': 'grondslag|NOUN|NL_422', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Respect is de grondslag van een goede relatie.'}	{'item_ID': 'geldkoffer|NOUN|NL_878', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Zij droeg een zware geldkoffer naar de bank.'}	{'item_ID': 'afschilderen|VERB|NL_922', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Hij probeert zijn vriend als een grappig persoon af te schilderen.'}
{'item_ID': 'ongeval|NOUN|NL_408', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Er was een klein ongeval op de kruising, maar niemand raakte gewond.'}	{'item_ID': 'kilometer|NOUN|NL_71', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Het hotel is twee kilometer van het station.'}	{'item_ID': 'bewustmakingscampagne|NOUN|NL_493', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'De overheid start een nieuwe bewustmakingscampagne over verkeersveiligheid.'}	{'item_ID': 'behalen|VERB|NL_508', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Om dit certificaat te behalen, moet je veel studeren.'}
{'item_ID': 'filosofie|NOUN|NL_413', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'De filosofie van de oude Grieken is nog steeds relevant.'}	{'item_ID': 'drinken|VERB|NL_160', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Ik drink water.'}	{'item_ID': 'stoppen|VERB|NL_191', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'De bus stopt hier.'}	{'item_ID': 'kijken|VERB|NL_117', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'We kijken vanavond een film.'}
{'item_ID': 'afblazen|VERB|NL_741', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'We moeten de vergadering afblazen.'}	{'item_ID': 'noteren|VERB|NL_525', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'Ik noteer het adres.'}	{'item_ID': 'kwart|NOUN|NL_94', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'De prijzen zijn met bijna een kwart gestegen in het afgelopen jaar.'}	{'item_ID': 'parasol|NOUN|NL_811', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'De parasol staat in de tuin.'}
{'item_ID': 'wijk|NOUN|NL_255', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Ik woon in deze wijk.'}	{'item_ID': 'woonplaats|NOUN|NL_269', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'De woonplaats van de verdachte werd vastgesteld aan de hand van zijn registratiegegevens.'}	{'item_ID': 'laten|VERB|NL_129', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'De overheid moet zich meer laten horen over dit onderwerp.'}	{'item_ID': 'filosofie|NOUN|NL_414', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'De cursus biedt een diepgaande kennismaking met de westerse filosofie.'}
{'item_ID': 'fruit|NOUN|NL_96', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Ik eet graag fruit.'}	{'item_ID': 'weten|VERB|NL_120', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Ik weet het niet.'}	{'item_ID': 'manipuleren|VERB|NL_908', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Het is belangrijk om je niet door anderen te laten manipuleren.'}	{'item_ID': 'opgroeien|VERB|NL_377', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Ze is opgegroeid in een klein dorp.'}
{'item_ID': 'kalkoen|NOUN|NL_253', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'We aten kalkoen met Kerstmis.'}	{'item_ID': 'drughandelaar|NOUN|NL_868', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'De politie heeft de drughandelaar na een lange zoektocht eindelijk opgepakt.'}	{'item_ID': 'langsgaan|VERB|NL_585', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'Ik ga langs bij de bakker.'}	{'item_ID': 'beletten|VERB|NL_708', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'De hevige regen belette ons om verder te fietsen.'}
{'item_ID': 'komen|VERB|NL_107', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Zij komt morgen bij ons eten.'}	{'item_ID': 'gewichtheffen|VERB|NL_787', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Ik ga gewichtheffen in de sportschool.'}	{'item_ID': 'koopgedrag|NOUN|NL_893', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Het koopgedrag van consumenten verandert snel.'}	{'item_ID': 'bron|NOUN|NL_201', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Wat is de bron van dit nieuws?'}
{'item_ID': 'bestraffen|VERB|NL_942', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'De politie bestraft mensen die te snel rijden.'}	{'item_ID': 'kijken|VERB|NL_118', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Ik moet even kijken of de winkel al open is.'}	{'item_ID': 'positie|NOUN|NL_401', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'De kat slaapt in een grappige positie.'}	{'item_ID': 'reageren|VERB|NL_311', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Hij reageert altijd positief op mijn ideeën.'}
{'item_ID': 'gymles|NOUN|NL_462', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'De kinderen hebben op vrijdag gymles.'}	{'item_ID': 'kiepen|VERB|NL_979', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'De boot kiepte gevaarlijk heen en weer in de storm.'}	{'item_ID': 'staatspensioen|NOUN|NL_488', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Het staatspensioen is een belangrijke bron van inkomen voor veel ouderen.'}	{'item_ID': 'hond|NOUN|NL_49', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'De trouw van een hond aan zijn baasje is vaak hartverwarmend.'}
{'item_ID': 'binnenvallen|VERB|NL_952', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Mijn vrienden willen vanavond even binnenvallen.'}	{'item_ID': 'webcam|NOUN|NL_459', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Voor een succesvolle virtuele bijeenkomst is een betrouwbare webcam essentieel.'}	{'item_ID': 'binnenvallen|VERB|NL_954', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Het viel me net binnen dat ik nog een afspraak heb.'}	{'item_ID': 'arm|NOUN|NL_209', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'De chirurg adviseerde de patiënt om de arm na de operatie voorzichtig te bewegen om complicaties te voorkomen.'}
{'item_ID': 'schreeuwen|VERB|NL_199', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Hij begon te schreeuwen van vreugde toen hij het goede nieuws hoorde.'}	{'item_ID': 'bil|NOUN|NL_271', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'De baby heeft een zachte bil.'}	{'item_ID': 'geldkoffer|NOUN|NL_875', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A1', 'sentence_text': 'De geldkoffer is zwaar.'}	{'item_ID': 'aanleveren|VERB|NL_566', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Zij moet de documenten aanleveren.'}
{'item_ID': 'zeeniveau|NOUN|NL_431', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Een deel van Nederland ligt onder zeeniveau.'}	{'item_ID': 'toegang|NOUN|NL_238', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Je hebt een speciale pas nodig om toegang te krijgen tot het lab.'}	{'item_ID': 'sportheld|NOUN|NL_607', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Veel kinderen zien hem als hun sportheld.'}	{'item_ID': 'reageren|VERB|NL_310', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'De hond reageert op zijn naam.'}
{'item_ID': 'adviseur|NOUN|NL_415', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'Mijn broer is adviseur.'}	{'item_ID': 'aanvoelen|VERB|NL_716', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'De deken voelt warm aan.'}	{'item_ID': 'moeras|NOUN|NL_229', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Het team raakte verdwaald in het dichte moeras en moest een omweg maken.'}	{'item_ID': 'computersatelliet|NOUN|NL_858', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'De computersatelliet verstuurt belangrijke informatie naar het grondstation.'}
{'item_ID': 'onderwerp|NOUN|NL_88', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Het onderwerp van de discussie was complex.'}	{'item_ID': 'trein|NOUN|NL_37', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'De trein komt over vijf minuten aan.'}	{'item_ID': 'admiraal|NOUN|NL_641', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'De admiraal is op het schip.'}	{'item_ID': 'vervangen|VERB|NL_502', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'We moeten de kapotte lamp vervangen.'}
