item_1	item_2	item_3	item_4
{'item_ID': 'meneer|NOUN|NL_19', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'De meneer die de lezing gaf, benadrukte het belang van kritisch denken.'}	{'item_ID': 'middenweg|NOUN|NL_634', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Na een lang debat vonden de partijen uiteindelijk een middenweg die voor iedereen acceptabel was.'}	{'item_ID': 'bariton|NOUN|NL_453', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'De bariton zong een krachtig lied op het podium.'}	{'item_ID': 'moeras|NOUN|NL_227', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'De vogels leven in het moeras.'}
{'item_ID': 'afvoerbuis|NOUN|NL_837', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'De afvoerbuis van de gootsteen is kapot.'}	{'item_ID': 'informatica|NOUN|NL_884', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Veel studenten kiezen voor informatica vanwege de uitstekende carrièreperspectieven.'}	{'item_ID': 'woonplaats|NOUN|NL_269', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'De woonplaats van de verdachte werd vastgesteld aan de hand van zijn registratiegegevens.'}	{'item_ID': 'fietsstad|NOUN|NL_686', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'Utrecht is een bekende fietsstad.'}
{'item_ID': 'arm|NOUN|NL_208', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Hij brak zijn arm tijdens het skiën.'}	{'item_ID': 'geldkoffer|NOUN|NL_875', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A1', 'sentence_text': 'De geldkoffer is zwaar.'}	{'item_ID': 'hond|NOUN|NL_45', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Ik heb een hond.'}	{'item_ID': 'rijgedrag|NOUN|NL_801', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'Zijn rijgedrag is niet veilig.'}
{'item_ID': 'studie|NOUN|NL_63', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Zij heeft haar studie in Amsterdam afgerond.'}	{'item_ID': 'hals|NOUN|NL_212', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Ik heb een zere hals van het sporten.'}	{'item_ID': 'kilometer|NOUN|NL_73', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'De stad is ongeveer vijf kilometer van hier.'}	{'item_ID': 'diabetes|NOUN|NL_291', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Mijn opa heeft diabetes.'}
{'item_ID': 'hertog|NOUN|NL_284', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'De hertog woonde in een prachtig kasteel aan de rivier.'}	{'item_ID': 'trein|NOUN|NL_36', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Ik ga met de trein naar Amsterdam.'}	{'item_ID': 'uitvinding|NOUN|NL_806', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'De gloeilamp was een belangrijke uitvinding.'}	{'item_ID': 'boodschap|NOUN|NL_78', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Ze schreef een korte boodschap op een briefje.'}
{'item_ID': 'aanhang|NOUN|NL_612', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'De band heeft veel aanhang bij jongeren.'}	{'item_ID': 'liaan|NOUN|NL_473', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'De aap slingerde van boom naar boom aan de liaan.'}	{'item_ID': 'bron|NOUN|NL_202', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'De zon is een belangrijke bron van energie.'}	{'item_ID': 'staatspensioen|NOUN|NL_488', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Het staatspensioen is een belangrijke bron van inkomen voor veel ouderen.'}
{'item_ID': 'hofzaal|NOUN|NL_289', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'De koning ontving zijn gasten in de historische hofzaal.'}	{'item_ID': 'gymles|NOUN|NL_461', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Ik heb gymles op donderdag.'}	{'item_ID': 'biodiversiteit|NOUN|NL_848', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'De bescherming van biodiversiteit is essentieel voor een gezonde planeet.'}	{'item_ID': 'wijk|NOUN|NL_256', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Ik woon in een rustige wijk.'}
{'item_ID': 'informatie|NOUN|NL_30', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Ik heb de informatie.'}	{'item_ID': 'kalkoen|NOUN|NL_251-NL_252', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2-B1', 'sentence_text': 'We eten kalkoen met Kerstmis.'}	{'item_ID': 'honger|NOUN|NL_80', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Ik heb honger.'}	{'item_ID': 'extase|NOUN|NL_684', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Zijn gezicht straalde van extase na het horen van het goede nieuws.'}
{'item_ID': 'webcam|NOUN|NL_455', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'Ik heb een webcam.'}	{'item_ID': 'buik|NOUN|NL_215-NL_216', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1-A2', 'sentence_text': 'Mijn buik doet pijn.'}	{'item_ID': 'koopgedrag|NOUN|NL_892', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'De reclame beïnvloedt het koopgedrag van mensen.'}	{'item_ID': 'informatie|NOUN|NL_33', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'De website biedt veel nuttige informatie over dit onderwerp.'}
{'item_ID': 'arm|NOUN|NL_206-NL_207', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2-B1', 'sentence_text': 'Ik heb mijn arm gebroken.'}	{'item_ID': 'computerforum|NOUN|NL_674', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Ik heb veel geleerd door actief te zijn op dat computerforum.'}	{'item_ID': 'bestelling|NOUN|NL_298', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Ik heb een nieuwe bestelling geplaatst.'}	{'item_ID': 'kalkoen|NOUN|NL_250', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Ik eet kalkoen.'}
{'item_ID': 'uitvinding|NOUN|NL_808', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'De elektrische auto is een moderne uitvinding.'}	{'item_ID': 'kwart|NOUN|NL_94', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'De prijzen zijn met bijna een kwart gestegen in het afgelopen jaar.'}	{'item_ID': 'kilometer|NOUN|NL_74', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Na een lange dag wandelen, voelde ze elke kilometer in haar vermoeide benen.'}	{'item_ID': 'zee|NOUN|NL_25', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'De zee is blauw.'}
{'item_ID': 'bewind|NOUN|NL_663', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Onder het nieuwe bewind zijn er veel veranderingen gekomen.'}	{'item_ID': 'stamppot|NOUN|NL_240', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Ik eet stamppot.'}	{'item_ID': 'kijker|NOUN|NL_246-NL_248', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2-B2', 'sentence_text': 'De film had veel kijkers.'}	{'item_ID': 'drughandelaar|NOUN|NL_867', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'De politie heeft de drughandelaar gearresteerd.'}
{'item_ID': 'pak|NOUN|NL_69', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Het was een pak van zijn hart toen het project eindelijk voltooid was.'}	{'item_ID': 'doorbraak|NOUN|NL_469', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Het bedrijf bereikte een doorbraak met hun innovatieve onderzoek naar schone energie.'}	{'item_ID': 'meneer|NOUN|NL_15', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Goedendag, meneer.'}	{'item_ID': 'staatspensioen|NOUN|NL_486', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Mijn oma krijgt elke maand een staatspensioen.'}
{'item_ID': 'aankondiging|NOUN|NL_496', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'De aankondiging was kort.'}	{'item_ID': 'uitvinding|NOUN|NL_809', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'De revolutionaire uitvinding van de printer heeft de verspreiding van kennis enorm versneld.'}	{'item_ID': 'aankondiging|NOUN|NL_499', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'De aankondiging van het nieuwe beleid leidde tot veel discussie onder de medewerkers.'}	{'item_ID': 'vrouw|NOUN|NL_0', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'De vrouw is hier.'}
{'item_ID': 'sportheld|NOUN|NL_607', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Veel kinderen zien hem als hun sportheld.'}	{'item_ID': 'jaar|NOUN|NL_9', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'De beleidsmakers hoopten dat dit jaar een keerpunt zou markeren in de strijd tegen klimaatverandering.'}	{'item_ID': 'complicatie|NOUN|NL_854', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'De operatie verliep zonder enige complicatie.'}	{'item_ID': 'avond|NOUN|NL_20-NL_21', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1-A2', 'sentence_text': 'Het is een mooie avond.'}
{'item_ID': 'metrostation|NOUN|NL_476', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'We gaan naar het metrostation.'}	{'item_ID': 'bariton|NOUN|NL_454', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'De bariton trad op in het operagebouw.'}	{'item_ID': 'studie|NOUN|NL_61', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Mijn studie is heel interessant.'}	{'item_ID': 'hals|NOUN|NL_213', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Ik heb gisteren mijn hals bezeerd tijdens het sporten.'}
{'item_ID': 'woonplaats|NOUN|NL_265-NL_266', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1-A2', 'sentence_text': 'Mijn woonplaats is Utrecht.'}	{'item_ID': 'jaar|NOUN|NL_8', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Na een jaar in het buitenland gewoond te hebben, keerde ze terug naar huis.'}	{'item_ID': 'parasol|NOUN|NL_813', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'We zetten de parasol op in de tuin.'}	{'item_ID': 'futuroloog|NOUN|NL_874', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'De futuroloog presenteerde zijn visie op de maatschappelijke veranderingen van de komende decennia.'}
{'item_ID': 'moeras|NOUN|NL_229', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Het team raakte verdwaald in het dichte moeras en moest een omweg maken.'}	{'item_ID': 'complicatie|NOUN|NL_852', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'De operatie verliep zonder complicaties.'}	{'item_ID': 'kilometer|NOUN|NL_72', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Het is ongeveer drie kilometer naar het station.'}	{'item_ID': 'liaan|NOUN|NL_472', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'De aap slingerde van liaan naar liaan in de jungle.'}
{'item_ID': 'adviseur|NOUN|NL_416', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'De adviseur helpt de klanten.'}	{'item_ID': 'parasol|NOUN|NL_811', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'De parasol staat in de tuin.'}	{'item_ID': 'kwart|NOUN|NL_90-NL_91', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1-A2', 'sentence_text': 'Het is kwart over drie.'}	{'item_ID': 'diabetes|NOUN|NL_292', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Mijn oma heeft diabetes en moet goed op haar dieet letten.'}
{'item_ID': 'sportheld|NOUN|NL_609', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'De jonge atleet droomde ervan ooit een erkende sportheld te worden.'}	{'item_ID': 'bemiddelaar|NOUN|NL_624', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'De bemiddelaar slaagde erin een oplossing te vinden die voor beide partijen acceptabel was.'}	{'item_ID': 'thee|NOUN|NL_59', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'De geur van verse muntthee vulde de kamer en creëerde een serene sfeer.'}	{'item_ID': 'hond|NOUN|NL_46', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'De hond rent snel in het park.'}
{'item_ID': 'parket|NOUN|NL_635-NL_636', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A1-A2', 'sentence_text': 'Het parket is nieuw.'}	{'item_ID': 'hengel|NOUN|NL_445', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'Ik heb een hengel.'}	{'item_ID': 'bron|NOUN|NL_203', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'De wetenschappers vonden de bron van de rivier hoog in de bergen.'}	{'item_ID': 'fruit|NOUN|NL_98', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Om gezond te blijven, is het belangrijk om dagelijks voldoende fruit te eten.'}
{'item_ID': 'verengelsing|NOUN|NL_483', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'De verengelsing van de taal is duidelijk zichtbaar.'}	{'item_ID': 'wereldorde|NOUN|NL_824', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'De stabiliteit van de wereldorde is een belangrijk onderwerp voor internationale politiek.'}	{'item_ID': 'reglement|NOUN|NL_443', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Volgens het reglement moeten alle studenten om 9 uur aanwezig zijn.'}	{'item_ID': 'advocaat|NOUN|NL_222', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'De advocaat legde de situatie uit.'}
{'item_ID': 'bariton|NOUN|NL_452', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'De bariton zong een prachtig lied.'}	{'item_ID': 'bedrijfswereld|NOUN|NL_842', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Hij wil graag een carrière maken in de bedrijfswereld.'}	{'item_ID': 'toneel|NOUN|NL_234', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Het politieke toneel is momenteel erg onrustig.'}	{'item_ID': 'computersatelliet|NOUN|NL_857', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'De computersatelliet stuurt signalen naar de aarde.'}
{'item_ID': 'computerforum|NOUN|NL_672', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Ik heb een vraag op het computerforum gesteld.'}	{'item_ID': 'complicatie|NOUN|NL_853', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'De operatie had een onverwachte complicatie.'}	{'item_ID': 'blunder|NOUN|NL_668', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'De politicus maakte een enorme blunder tijdens het debat.'}	{'item_ID': 'parket|NOUN|NL_637', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Het parket in de hal glanst prachtig.'}
{'item_ID': 'ongeval|NOUN|NL_408', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Er was een klein ongeval op de kruising, maar niemand raakte gewond.'}	{'item_ID': 'toegang|NOUN|NL_236', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'De toegang tot het park is hier.'}	{'item_ID': 'studie|NOUN|NL_64', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'De recente studie toont aan dat de klimaatverandering sneller verloopt dan verwacht.'}	{'item_ID': 'zeeniveau|NOUN|NL_430', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'Nederland ligt onder zeeniveau.'}
{'item_ID': 'vrouw|NOUN|NL_2', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'De vrouw leest een boek in de tuin.'}	{'item_ID': 'positie|NOUN|NL_404', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'De regering moet haar positie heroverwegen in de discussie over klimaatverandering.'}	{'item_ID': 'toegang|NOUN|NL_239', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'De toegang tot geavanceerde onderzoeksmaterialen is beperkt voor niet-geaccrediteerde gebruikers.'}	{'item_ID': 'hond|NOUN|NL_47', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'De hond speelt graag in de tuin.'}
{'item_ID': 'wijk|NOUN|NL_255', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Ik woon in deze wijk.'}	{'item_ID': 'bewustmakingscampagne|NOUN|NL_494', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'De overheid startte een bewustmakingscampagne om het belang van recyclen te benadrukken.'}	{'item_ID': 'fietsstad|NOUN|NL_689', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Utrecht is bekend als een uitstekende fietsstad.'}	{'item_ID': 'ongeval|NOUN|NL_405-NL_406', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1-A2', 'sentence_text': 'Er was een ongeval op de weg.'}
