item_1	item_2	item_3	item_4
{'item_ID': 'gaz|NOUN|FR_68', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Nous avons senti une forte odeur de gaz dans la cuisine.'}	{'item_ID': 'progresser|VERB|FR_335', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Je progresse en français.'}	"{'item_ID': 'bienfait|NOUN|FR_424', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': ""Les bienfaits d'une activité physique régulière sur le bien-être général sont prouvés scientifiquement.""}"	{'item_ID': 'instance|NOUN|FR_238', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Le dossier a été transmis à une instance supérieure pour décision.'}
{'item_ID': 'bourdonnement|NOUN|FR_851', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'Mon frigo fait un petit bourdonnement.'}	"{'item_ID': 'accumulation|NOUN|FR_698', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': ""L'accumulation de neige a rendu les routes dangereuses.""}"	{'item_ID': 'inventer|VERB|FR_167', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Il a inventé une machine pour le café.'}	"{'item_ID': 'tonitruer|VERB|FR_744', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': ""Le ministre a tonitrué contre l'opposition lors de son discours.""}"
{'item_ID': 'instaurer|VERB|FR_924', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Le conseil a voté pour instaurer de nouvelles règles plus strictes.'}	{'item_ID': 'ravir|VERB|FR_354', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'La nouvelle de son retour a ravi tout le monde.'}	{'item_ID': 'texte|NOUN|FR_20', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Je lis un texte.'}	{'item_ID': 'chantonner|VERB|FR_964', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Elle aime chantonner en préparant le dîner.'}
{'item_ID': 'diriger|VERB|FR_142', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Mon père dirige une petite entreprise.'}	{'item_ID': 'esquisser|VERB|FR_588', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Il a esquissé un portrait rapide.'}	{'item_ID': 'rambarde|NOUN|FR_688', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'La rambarde du balcon est en bois.'}	{'item_ID': 'rallonger|VERB|FR_704', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Le comité a voté pour rallonger le délai de soumission des propositions.'}
{'item_ID': 'journaliste|NOUN|FR_12', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Mon ami est journaliste pour un grand journal.'}	{'item_ID': 'vieillesse|NOUN|FR_428', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'La vieillesse peut apporter de nouvelles perspectives sur la vie.'}	{'item_ID': 'cliché|NOUN|FR_267-FR_268', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1-B2', 'sentence_text': 'Ce film est plein de clichés.'}	{'item_ID': 'dédier|VERB|FR_516', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Il a dédié cette chanson à son ami.'}
{'item_ID': 'chant|NOUN|FR_64', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Le chant des baleines est un phénomène sonore complexe et fascinant.'}	"{'item_ID': 'égard|NOUN|FR_212', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': ""Son comportement à l'égard des animaux est toujours très gentil.""}"	{'item_ID': 'validation|NOUN|FR_824', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'La validation des données est une étape cruciale dans ce processus.'}	"{'item_ID': 'engoncer|VERB|FR_779', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': ""Cette chemise trop serrée l'engonçait et le mettait mal à l'aise.""}"
{'item_ID': 'rêverie|NOUN|FR_282', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Pendant sa pause, elle a apprécié un moment de rêverie.'}	{'item_ID': 'écologiste|NOUN|FR_488', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Ma sœur est écologiste et travaille pour une association.'}	{'item_ID': 'réinventer|VERB|FR_732', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Il faut parfois se réinventer pour progresser.'}	{'item_ID': 'réclamer|VERB|FR_314', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Les citoyens ont réclamé plus de transparence de la part du gouvernement.'}
{'item_ID': 'pâture|NOUN|FR_476', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Les moutons mangent dans la pâture.'}	{'item_ID': 'dissociation|NOUN|FR_628', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Il y a une dissociation claire entre la théorie et la pratique dans ce projet.'}	{'item_ID': 'requérir|VERB|FR_918', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'La situation actuelle requiert une décision rapide.'}	"{'item_ID': 'accessoire|NOUN|FR_260', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': ""C'est un joli accessoire.""}"
"{'item_ID': 'chant|NOUN|FR_61', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': ""J'aime le chant de cette chorale.""}"	"{'item_ID': 'restriction|NOUN|FR_814', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': ""La suppression de cette restriction permettrait d'accroître les échanges commerciaux.""}"	{'item_ID': 'ravager|VERB|FR_714', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'La tempête a ravagé une partie de la côte.'}	{'item_ID': 'bourdonnement|NOUN|FR_852', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Le bourdonnement des abeilles était fort.'}
"{'item_ID': 'nuancer|VERB|FR_992', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': ""Je dois nuancer ma réponse pour qu'elle soit plus précise.""}"	{'item_ID': 'encastrer|VERB|FR_764', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Ils ont encastré le four dans le mur de la cuisine.'}	{'item_ID': 'texte|NOUN|FR_22', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Le texte de cette chanson est très beau.'}	{'item_ID': 'lustre|NOUN|FR_273', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Le grand lustre au plafond illuminait toute la pièce.'}
"{'item_ID': 'notoriété|NOUN|FR_432', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': ""L'entreprise a gagné en notoriété grâce à ses produits de qualité.""}"	"{'item_ID': 'planer|VERB|FR_759', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': ""On sentait une atmosphère de tension planer sur toute l'assemblée.""}"	"{'item_ID': 'garderie|NOUN|FR_617', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': ""Mes enfants vont à la garderie après l'école.""}"	{'item_ID': 'dominer|VERB|FR_323', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Le château domine la ville depuis la colline.'}
{'item_ID': 'parade|NOUN|FR_451', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Il y a une grande parade en ville.'}	{'item_ID': 'contribuer|VERB|FR_301', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Il contribue au projet.'}	{'item_ID': 'obtenir|VERB|FR_139', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Il a réussi à obtenir le poste de ses rêves après des années de travail acharné.'}	"{'item_ID': 'épanouir|VERB|FR_531', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': ""Les fleurs s'épanouissent au printemps.""}"
{'item_ID': 'dissociation|NOUN|FR_629', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Il y a une dissociation nette entre ses paroles et ses actions.'}	"{'item_ID': 'mensonge|NOUN|FR_228', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': ""Il est difficile de pardonner un mensonge, surtout quand il vient d'un ami.""}"	{'item_ID': 'harmonie|NOUN|FR_243', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Il est important de trouver une harmonie entre le travail et la vie personnelle.'}	"{'item_ID': 'inventer|VERB|FR_168', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': ""Les scientifiques ont inventé une nouvelle méthode pour produire de l'énergie.""}"
"{'item_ID': 'cendrier|NOUN|FR_659', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': ""Il a vidé le cendrier rempli de mégots avant l'arrivée des invités.""}"	{'item_ID': 'délibérer|VERB|FR_554', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Les juges vont délibérer pour arriver à une décision unanime.'}	{'item_ID': 'réclamer|VERB|FR_313', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Les citoyens ont réclamé plus de transparence du gouvernement.'}	"{'item_ID': 'aménagement|NOUN|FR_412', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': ""L'aménagement de son petit appartement est très moderne.""}"
{'item_ID': 'réduire|VERB|FR_152', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Il faut réduire la quantité de sucre dans votre café.'}	{'item_ID': 'bienfait|NOUN|FR_421', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Le sport a beaucoup de bienfaits pour la santé.'}	"{'item_ID': 'efforcer|VERB|FR_502', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': ""Je m'efforce de parler français chaque jour.""}"	{'item_ID': 'requérir|VERB|FR_919', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Cette procédure requiert une attention particulière.'}
{'item_ID': 'camoufler|VERB|FR_717', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Le chat se camoufle facilement dans les herbes hautes.'}	{'item_ID': 'négocier|VERB|FR_367', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Ils vont négocier le prix de la voiture.'}	{'item_ID': 'rouler|VERB|FR_175', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'La voiture roule dans la rue.'}	{'item_ID': 'contaminer|VERB|FR_937', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Le virus peut contaminer la nourriture.'}
{'item_ID': 'mouche|NOUN|FR_252', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Il y a une mouche dans ma soupe.'}	{'item_ID': 'ossement|NOUN|FR_849', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Les ossements découverts sur le site archéologique ont révélé des informations inattendues.'}	{'item_ID': 'descendant|NOUN|FR_297', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Les descendants de cette famille vivent toujours ici.'}	{'item_ID': 'mouche|NOUN|FR_253', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Une mouche volait autour de la lampe.'}
"{'item_ID': 'admettre|VERB|FR_316', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': ""J'admets mon erreur.""}"	{'item_ID': 'filage|NOUN|FR_878', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Le filage du coton est une étape importante dans la fabrication des tissus.'}	"{'item_ID': 'français|NOUN|FR_84', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': ""L'apprentissage du français requiert de la persévérance et une immersion culturelle.""}"	{'item_ID': 'alarmer|VERB|FR_724', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Les nouvelles économiques ont commencé à alarmer les investisseurs.'}
{'item_ID': 'température|NOUN|FR_52', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'La température va baisser demain.'}	{'item_ID': 'silhouette|NOUN|FR_224', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'On pouvait distinguer sa silhouette dans le brouillard matinal.'}	{'item_ID': 'pente|NOUN|FR_417', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'La route a une forte pente.'}	{'item_ID': 'attarder|VERB|FR_549', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Nous nous sommes attardés au musée plus longtemps que prévu.'}
"{'item_ID': 'dispenser|VERB|FR_399', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': ""L'université dispense des formations de haute qualité.""}"	{'item_ID': 'apéro|NOUN|FR_455', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'On fait un apéro ce soir.'}	"{'item_ID': 'divulgation|NOUN|FR_648', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': ""La divulgation des résultats de l'enquête est attendue demain.""}"	{'item_ID': 'sembler|VERB|FR_114', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Il semble que cette décision ait eu un impact positif sur la situation.'}
"{'item_ID': 'attarder|VERB|FR_547', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': ""Elle s'est attardée au café pour finir son livre.""}"	{'item_ID': 'casse-cou|NOUN|FR_693', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Mon ami est un vrai casse-cou, il adore les sports extrêmes.'}	"{'item_ID': 'faute|NOUN|FR_55', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': ""C'est une faute.""}"	{'item_ID': 'porte|NOUN|FR_1', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'La porte est ouverte.'}
{'item_ID': 'moule|NOUN|FR_608', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Nous avons commandé des moules frites au restaurant.'}	{'item_ID': 'normalité|NOUN|FR_898', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Après cette période étrange, nous espérons retrouver une certaine normalité.'}	{'item_ID': 'dispenser|VERB|FR_398', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Le musée dispense des ateliers pour les enfants.'}	"{'item_ID': 'tranquillité|NOUN|FR_408', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': ""J'apprécie la tranquillité de mon jardin le matin.""}"
{'item_ID': 'primer|VERB|FR_784', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'La sécurité doit primer sur toute autre considération.'}	"{'item_ID': 'tranquillité|NOUN|FR_409', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': ""La tranquillité d'esprit est essentielle pour faire face aux défis quotidiens.""}"	{'item_ID': 'tâche|NOUN|FR_79', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'La gestion de projet est une tâche complexe qui demande de la rigueur.'}	{'item_ID': 'fluctuation|NOUN|FR_819', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Les fluctuations de la demande peuvent rendre la planification difficile pour les entreprises.'}
{'item_ID': 'confinement|NOUN|FR_864', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Les effets psychologiques du confinement prolongé ont été considérables pour de nombreuses personnes.'}	{'item_ID': 'garderie|NOUN|FR_615', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A1', 'sentence_text': 'Mon enfant va à la garderie.'}	{'item_ID': 'lustre|NOUN|FR_270', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Le lustre est beau.'}	{'item_ID': 'pendant|NOUN|FR_634', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Elle a accroché un joli pendant à sa chaîne en or.'}
{'item_ID': 'remercier|VERB|FR_155', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Je remercie ma mère.'}	{'item_ID': 'casse-cou|NOUN|FR_694', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Son frère est un casse-cou qui adore les défis extrêmes.'}	{'item_ID': 'tracé|NOUN|FR_474', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Les architectes ont examiné le tracé initial du bâtiment avant de proposer des modifications.'}	{'item_ID': 'accéder|VERB|FR_332', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Vous pouvez accéder à internet avec ce code.'}
"{'item_ID': 'rebut|NOUN|FR_624', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': ""L'usine recycle tous les rebuts métalliques pour réduire son impact environnemental.""}"	{'item_ID': 'porte|NOUN|FR_2', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Elle a ouvert la porte du salon.'}	{'item_ID': 'ravager|VERB|FR_712', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'La tempête a ravagé plusieurs villages de la côte.'}	"{'item_ID': 'pâture|NOUN|FR_477', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': ""Les vaches mangent de l'herbe dans la pâture.""}"
"{'item_ID': 'employé|NOUN|FR_37', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': ""L'employé travaille au bureau tous les jours.""}"	{'item_ID': 'décentraliser|VERB|FR_707', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Le gouvernement va décentraliser des services.'}	{'item_ID': 'dénaturer|VERB|FR_774', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Le politicien a été critiqué pour avoir dénaturé la vérité lors de son discours.'}	"{'item_ID': 'rassurer|VERB|FR_192', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': ""Ses mots m'ont rassuré.""}"
{'item_ID': 'dérogation|NOUN|FR_809', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Le gouvernement a accordé une dérogation temporaire aux entreprises.'}	{'item_ID': 'rallonger|VERB|FR_702', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'On peut rallonger ce câble pour atteindre la prise.'}	"{'item_ID': 'souris|NOUN|FR_219', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': ""L'ergonomie de cette nouvelle souris permet une utilisation prolongée sans fatigue.""}"	"{'item_ID': 'boire|VERB|FR_122', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': ""Je veux boire un verre d'eau.""}"
