item_1	item_2	item_3	item_4
{'item_ID': 'travel|VERB|EN_160', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'I travel by bus.'}	{'item_ID': 'invest|VERB|EN_537', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'You should invest your money carefully.'}	{'item_ID': 'arthritis|NOUN|EN_817', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'My grandmother has arthritis in her hands.'}	{'item_ID': 'rehearsal|NOUN|EN_887', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'The band has a rehearsal tonight.'}
{'item_ID': 'let|VERB|EN_124', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'They decided to let bygones be bygones and focus on their future together.'}	"{'item_ID': 'maintain|VERB|EN_549', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': ""It's crucial to maintain open communication within the team.""}"	"{'item_ID': 'task|NOUN|EN_604', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': ""The team's primary task was to develop a more efficient system for data management.""}"	{'item_ID': 'manufacture|VERB|EN_563', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'The company plans to manufacture new cars in its factory.'}
{'item_ID': 'shack|NOUN|EN_699', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'The old fisherman lived in a small wooden shack by the sea.'}	{'item_ID': 'loneliness|NOUN|EN_484', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'She often felt a deep sense of loneliness despite being surrounded by many people.'}	{'item_ID': 'thanks|NOUN|EN_36-EN_37', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2-B1', 'sentence_text': 'Many thanks for your help.'}	{'item_ID': 'defence|NOUN|EN_444', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'The lawyer presented a strong defence for her client.'}
{'item_ID': 'recite|VERB|EN_768', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'She had to recite the poem for her English class.'}	{'item_ID': 'junk|NOUN|EN_453', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'My garage is full of old junk that I need to sort through.'}	"{'item_ID': 'crush|VERB|EN_749', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': ""The company's new product aims to crush the competition in the market.""}"	{'item_ID': 'decoration|NOUN|EN_292', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'The Christmas decoration on the tree looked pretty.'}
{'item_ID': 'horsepower|NOUN|EN_864', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'The new sports car boasts an impressive 500 horsepower engine.'}	{'item_ID': 'print|VERB|EN_525', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'I print a photo.'}	"{'item_ID': 'poke|VERB|EN_980', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A1', 'sentence_text': ""Don't poke the cat.""}"	{'item_ID': 'train|VERB|EN_368', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'She needs to train hard for the marathon next month.'}
{'item_ID': 'recipe|NOUN|EN_429', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Finding the right recipe for success in a competitive market requires innovation.'}	{'item_ID': 'realize|VERB|EN_308', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'She realized that she had left her keys at home.'}	{'item_ID': 'emerge|VERB|EN_553', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'A small boat emerged from the fog.'}	{'item_ID': 'water|NOUN|EN_2', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'The plant needs water every day.'}
{'item_ID': 'feel|VERB|EN_117', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'She feels tired after work.'}	{'item_ID': 'price|VERB|EN_752', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'The shop assistant will price the new shoes tomorrow.'}	{'item_ID': 'traveler|NOUN|EN_485', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'The traveler has a big bag.'}	{'item_ID': 'mind|VERB|EN_317', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Do you mind if I open the window?'}
{'item_ID': 'rehearsal|NOUN|EN_886', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'The band has a rehearsal on Monday.'}	"{'item_ID': 'mind|VERB|EN_315-EN_316', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1-A2', 'sentence_text': ""I don't mind the rain.""}"	{'item_ID': 'lace|NOUN|EN_802', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Her shoe lace came undone, so she had to tie it again.'}	{'item_ID': 'travel|VERB|EN_163', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'We plan to travel to Italy next summer.'}
{'item_ID': 'achieve|VERB|EN_518', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'She worked hard to achieve her goals.'}	{'item_ID': 'difference|NOUN|EN_43', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'There is a big difference between the two proposals.'}	{'item_ID': 'cry|VERB|EN_133', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'She started to cry when she heard the sad news.'}	{'item_ID': 'integrate|VERB|EN_973', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'The school tries to integrate new students quickly.'}
{'item_ID': 'traveler|NOUN|EN_486', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'The traveler has a big suitcase.'}	{'item_ID': 'decoration|NOUN|EN_291', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'The Christmas tree has many beautiful decorations.'}	{'item_ID': 'mould|NOUN|EN_694', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'The artisan used a special mould to create the unique ceramic vase.'}	{'item_ID': 'fill|VERB|EN_183', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'The new paintings helped fill the empty wall space.'}
{'item_ID': 'gem|NOUN|EN_682', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'The ring has a sparkling gem.'}	{'item_ID': 'prosecute|VERB|EN_757', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'The police will prosecute the thief.'}	{'item_ID': 'offer|VERB|EN_170', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'I offer you a drink.'}	{'item_ID': 'house|NOUN|EN_8', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'We bought a new house last year with a big garden.'}
{'item_ID': 'journalist|NOUN|EN_233', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'The journalist wrote an article about the new park.'}	{'item_ID': 'complaint|NOUN|EN_401', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'I have a complaint about the coffee.'}	{'item_ID': 'add|VERB|EN_189', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'The latest data adds a new dimension to our understanding of the problem.'}	{'item_ID': 'deadline|NOUN|EN_469', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'The project manager extended the deadline by a week to allow for more thorough review.'}
{'item_ID': 'disappearance|NOUN|EN_478', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Police are investigating the disappearance of the valuable painting.'}	"{'item_ID': 'fit|VERB|EN_348', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': ""This shirt doesn't fit me anymore.""}"	{'item_ID': 'order|NOUN|EN_33', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'I placed an order for a new book online.'}	{'item_ID': 'protect|VERB|EN_192', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Wear a helmet to protect your head.'}
{'item_ID': 'attempt|VERB|EN_707', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'She will attempt to finish her homework before dinner.'}	{'item_ID': 'novel|NOUN|EN_84', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Her latest novel delves deep into the psychological complexities of its protagonist.'}	{'item_ID': 'fall|NOUN|EN_212', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'He took a fall and hurt his leg.'}	{'item_ID': 'tonight|NOUN|EN_48', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Tonight is going to be a fun evening.'}
{'item_ID': 'novel|NOUN|EN_81', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'My favorite novel is about a detective.'}	{'item_ID': 'back|NOUN|EN_26', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'My back hurts after the long walk.'}	{'item_ID': 'exit|NOUN|EN_272', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Please use the exit on the right.'}	{'item_ID': 'deadline|NOUN|EN_467', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'The deadline for the project is next Friday.'}
{'item_ID': 'gunfire|NOUN|EN_623', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'We heard distant gunfire from the border.'}	{'item_ID': 'failure|NOUN|EN_416', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'The project was a failure.'}	{'item_ID': 'neck|NOUN|EN_51', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'She wears a scarf around her neck.'}	{'item_ID': 'lack|VERB|EN_737', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'The small town lacks a good hospital.'}
{'item_ID': 'coupon|NOUN|EN_846', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'I have a coupon for the new store.'}	{'item_ID': 'fit|VERB|EN_346', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'This shirt does not fit me well.'}	{'item_ID': 'train|VERB|EN_365', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'I train my dog.'}	{'item_ID': 'lace|NOUN|EN_804', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'The antique tablecloth was edged with intricate lace.'}
{'item_ID': 'astound|VERB|EN_948', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Her incredible talent continues to astound everyone who sees her.'}	{'item_ID': 'sense|NOUN|EN_200', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Dogs have a good sense of smell.'}	{'item_ID': 'balance|NOUN|EN_251', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'The gymnast has good balance.'}	"{'item_ID': 'feel|VERB|EN_119', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': ""Despite the challenges, he continued to feel optimistic about the project's success.""}"
{'item_ID': 'chocolate|NOUN|EN_85-EN_86', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1-A2', 'sentence_text': 'I like chocolate.'}	{'item_ID': 'burglar|NOUN|EN_438', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'The police are still searching for the burglar who broke into the shop last night.'}	{'item_ID': 'building|NOUN|EN_19', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'The historic building on the corner of the street is undergoing extensive renovations to preserve its original architecture.'}	{'item_ID': 'interact|VERB|EN_582', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Students often interact with their teachers during class.'}
{'item_ID': 'price|VERB|EN_753', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'I need to price some flights for my vacation.'}	{'item_ID': 'sink|VERB|EN_354', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'The company decided to sink a large sum into developing new AI technology.'}	{'item_ID': 'maintain|VERB|EN_546', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'You need to maintain your car.'}	{'item_ID': 'poke|VERB|EN_982', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'She poked the cake with a fork to see if it was ready.She poked the dog gently with her foot.'}
{'item_ID': 'drink|VERB|EN_154', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'He found himself trying to drink in every detail of the elaborate fresco.'}	{'item_ID': 'bandage|NOUN|EN_616', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'She put a bandage on her finger.'}	{'item_ID': 'van|NOUN|EN_222', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'My friend bought a new van.'}	{'item_ID': 'thanks|NOUN|EN_35', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'She got a lot of thanks.'}
{'item_ID': 'difference|NOUN|EN_40', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'There is a big difference.'}	{'item_ID': 'hug|VERB|EN_384', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'She knew the best way to comfort him was to simply hug him tightly.'}	{'item_ID': 'feel|VERB|EN_115', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'I feel happy.'}	{'item_ID': 'attract|VERB|EN_507', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'The beautiful flowers attract many bees.'}
"{'item_ID': 'fit|VERB|EN_347', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': ""These shoes don't fit me very well.""}"	{'item_ID': 'gem|NOUN|EN_684', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Her latest novel is a true gem, showcasing her remarkable storytelling ability.'}	{'item_ID': 'walrus|NOUN|EN_891', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'A walrus lives in cold water.'}	{'item_ID': 'travel|VERB|EN_162', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'I like to travel to new countries.'}
{'item_ID': 'history|NOUN|EN_68', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'She loves to read books about ancient history.'}	{'item_ID': 'sense|NOUN|EN_201', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'That makes no sense.'}	{'item_ID': 'gain|VERB|EN_521', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'He wants to gain weight.'}	{'item_ID': 'tonight|NOUN|EN_46', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'We will watch a movie tonight.'}
{'item_ID': 'simplify|VERB|EN_936', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'Can you simplify this sentence for me?'}	{'item_ID': 'master|NOUN|EN_255-EN_256', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1-A2', 'sentence_text': 'The dog loves its master.'}	{'item_ID': 'exit|NOUN|EN_270', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Where is the exit?'}	{'item_ID': 'difference|NOUN|EN_42', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'What is the difference between these two shirts?'}
"{'item_ID': 'history|NOUN|EN_69', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': ""The country's turbulent political history has shaped its current social landscape.""}"	{'item_ID': 'retouch|VERB|EN_989', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'She had to retouch the old photograph to improve its appearance.'}	{'item_ID': 'gain|VERB|EN_520', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'You can gain energy from food.'}	{'item_ID': 'stack|VERB|EN_995', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A1', 'sentence_text': 'I stack the books.'}
{'item_ID': 'smoke|NOUN|EN_63', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'I could smell the smoke from the fireplace.'}	{'item_ID': 'name|VERB|EN_331', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'We will name our new dog Max.'}	{'item_ID': 'crossroad|NOUN|EN_473', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'We waited for the bus at the crossroad.'}	{'item_ID': 'describe|VERB|EN_197', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Can you describe the person you saw at the park?'}
{'item_ID': 'offer|VERB|EN_174', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'The organization continues to offer invaluable support to those affected by the crisis.'}	{'item_ID': 'invest|VERB|EN_538', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'She decided to invest her savings in a new company.'}	{'item_ID': 'integrate|VERB|EN_974', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'The company hopes to integrate the new software with their existing systems.'}	{'item_ID': 'torch|NOUN|EN_235', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'We use a torch to see in the dark.'}
{'item_ID': 'smoke|NOUN|EN_62', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'There was a lot of smoke from the fire.'}	{'item_ID': 'listen|VERB|EN_135', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'I listen to music.'}	{'item_ID': 'handle|VERB|EN_541', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Please handle the box carefully.'}	{'item_ID': 'contact|NOUN|EN_218', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'We lost contact after she moved away.'}
{'item_ID': 'spying|NOUN|EN_634', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'The government faced accusations of extensive spying on foreign diplomats.'}	{'item_ID': 'give|VERB|EN_113', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Please give me a call when you arrive.'}	{'item_ID': 'bathroom|NOUN|EN_70', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'The bathroom is clean.'}	{'item_ID': 'mix|VERB|EN_389', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'His unique style effectively manages to mix traditional techniques with modern aesthetics.'}
{'item_ID': 'protect|VERB|EN_190', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'My dog protects my house.'}	{'item_ID': 'cleanliness|NOUN|EN_652', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Good cleanliness is important for your health.'}	{'item_ID': 'bin|NOUN|EN_434', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'She sorted through the items in the recycling bin, separating paper from plastic.'}	{'item_ID': 'dialogue|NOUN|EN_687', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'We had a good dialogue about the project.'}
