item_1	item_2	item_3	item_4
{'item_ID': 'tocar|VERB|ES_135', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Él toca la guitarra.'}	{'item_ID': 'omitir|VERB|ES_989', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'El informe decidió omitir los detalles menos relevantes para no extenderse demasiado.'}	{'item_ID': 'sacudir|VERB|ES_581', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Sacude el polvo de los libros.'}	{'item_ID': 'alterar|VERB|ES_539', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'El ruido constante de la construcción puede alterar la tranquilidad de los vecinos.'}
{'item_ID': 'creer|VERB|ES_105', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Yo creo que sí.'}	{'item_ID': 'nombrar|VERB|ES_346', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Ella va a nombrar a su hijo Daniel.'}	{'item_ID': 'querer|VERB|ES_102', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Quiero beber agua.'}	{'item_ID': 'espirar|VERB|ES_783', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Cuando haces yoga, es importante espirar despacio.'}
{'item_ID': 'representar|VERB|ES_309', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Su renuncia representa un cambio significativo en la dirección de la empresa.'}	{'item_ID': 'alterar|VERB|ES_537', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'No quiero alterar tus planes.'}	{'item_ID': 'achacar|VERB|ES_743', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Siempre le achacan la culpa a los demás.'}	{'item_ID': 'percibir|VERB|ES_509', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Es importante percibir las señales no verbales durante una conversación.'}
{'item_ID': 'afrontar|VERB|ES_707', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Es importante afrontar los problemas con calma.'}	{'item_ID': 'querer|VERB|ES_103', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Ella quiere aprender más sobre la historia de España.'}	{'item_ID': 'prevenir|VERB|ES_359', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Para prevenir futuros problemas, es fundamental analizar los errores del pasado.'}	{'item_ID': 'resolver|VERB|ES_192', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Necesito resolver este problema antes de mañana.'}
{'item_ID': 'representar|VERB|ES_306', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'El rojo representa el amor.'}	{'item_ID': 'desesperar|VERB|ES_322', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'No debes desesperarte por los pequeños problemas.'}	{'item_ID': 'elegir|VERB|ES_134', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Aunque tenía muchas opciones, decidió elegir el camino menos transitado para su proyecto.'}	{'item_ID': 'enriquecer|VERB|ES_588', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Viajar puede enriquecer tu vida.'}
{'item_ID': 'gritar|VERB|ES_177', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'El niño empezó a gritar de alegría.'}	{'item_ID': 'necesitar|VERB|ES_116', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Nosotros necesitamos comer.'}	{'item_ID': 'atormentar|VERB|ES_728', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Los recuerdos de la guerra lo atormentaban.'}	{'item_ID': 'necesitar|VERB|ES_117', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Necesitas estudiar para el examen de mañana.'}
{'item_ID': 'posar|VERB|ES_381', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Ella va a posar para la foto.'}	{'item_ID': 'posar|VERB|ES_380', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Ella posa para la foto.'}	{'item_ID': 'morder|VERB|ES_374', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Se mordió el labio inferior, pensativo, mientras escuchaba la compleja explicación.'}	{'item_ID': 'estimular|VERB|ES_332', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Los profesores intentan estimular a los estudiantes con actividades nuevas.'}
{'item_ID': 'nombrar|VERB|ES_345', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Puedo nombrar los colores.'}	{'item_ID': 'defraudar|VERB|ES_714', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Me defraudó que no cumpliera su promesa de ayudarnos.'}	{'item_ID': 'elegir|VERB|ES_132', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Vamos a elegir una película esta noche.'}	{'item_ID': 'deglutir|VERB|ES_959', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'El paciente tenía dificultades para deglutir alimentos sólidos.'}
{'item_ID': 'bordar|VERB|ES_551', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Mi abuela puede bordar muy bien.'}	{'item_ID': 'proponer|VERB|ES_153', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Podemos proponer un nuevo plan para el proyecto.'}	{'item_ID': 'ascender|VERB|ES_541', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'El ascensor va a ascender al quinto piso.'}	{'item_ID': 'elegir|VERB|ES_133', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Ella tuvo que elegir entre dos opciones para su carrera.'}
{'item_ID': 'abandonar|VERB|ES_163', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Ella decidió abandonar sus estudios para viajar por el mundo.'}	{'item_ID': 'distribuir|VERB|ES_366', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'La tienda va a distribuir los folletos mañana.'}	{'item_ID': 'necesitar|VERB|ES_119', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'A veces, la mente humana necesita un descanso profundo para procesar la información compleja.'}	{'item_ID': 'achacar|VERB|ES_744', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'La prensa suele achacar la crisis económica a la mala gestión del gobierno.'}
{'item_ID': 'construir|VERB|ES_143', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Ellos quieren construir una casa nueva en el campo.'}	{'item_ID': 'recalcar|VERB|ES_923', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'El profesor quiso recalcar la importancia de estudiar.'}	{'item_ID': 'desesperar|VERB|ES_321', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'No desesperes, todo estará bien.'}	{'item_ID': 'comenzar|VERB|ES_147', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Mañana vamos a comenzar las clases de español.'}
{'item_ID': 'calibrar|VERB|ES_949', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Intentó calibrar la reacción de la audiencia antes de hacer su anuncio.'}	{'item_ID': 'gritar|VERB|ES_176', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'El niño empezó a gritar.'}	{'item_ID': 'sacudir|VERB|ES_583', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'El perro se sacudió después de salir del agua.'}	{'item_ID': 'romper|VERB|ES_300', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Yo rompo el plato.'}
{'item_ID': 'continuar|VERB|ES_156', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Ellos quieren continuar el juego.'}	{'item_ID': 'desistir|VERB|ES_963', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Decidió desistir de su intento después de varios fracasos.'}	{'item_ID': 'rediseñar|VERB|ES_759', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'La empresa decidió rediseñar su logotipo para modernizar su imagen.'}	{'item_ID': 'recapitular|VERB|ES_994', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Antes de concluir, me gustaría recapitular los puntos clave de nuestra discusión.'}
{'item_ID': 'alterar|VERB|ES_538', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'El ruido constante puede alterar la concentración.'}	{'item_ID': 'reportar|VERB|ES_933', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Es importante reportar cualquier anomalía al supervisor.'}	{'item_ID': 'picar|VERB|ES_195', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Me pica un mosquito.'}	{'item_ID': 'continuar|VERB|ES_157', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Ella quiere continuar sus estudios.'}
{'item_ID': 'continuar|VERB|ES_155', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Vamos a continuar la lección.'}	{'item_ID': 'propagar|VERB|ES_731', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'El fuego se puede propagar muy rápido.'}	{'item_ID': 'romper|VERB|ES_302', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'No quiero romper el vaso.'}	{'item_ID': 'alertar|VERB|ES_518', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Los bomberos tuvieron que alertar a los residentes sobre el peligro.'}
{'item_ID': 'pedir|VERB|ES_111', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Ella pide un vaso de agua.'}	{'item_ID': 'reenganchar|VERB|ES_793', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Después de las vacaciones, cuesta reengancharse al ritmo de trabajo.'}	{'item_ID': 'romper|VERB|ES_301', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Ella rompió el vaso.'}	{'item_ID': 'recalcar|VERB|ES_922', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Ella quiso recalcar la importancia de la reunión.'}
{'item_ID': 'consumar|VERB|ES_559', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Finalmente, lograron consumar su plan de expansión internacional.'}	{'item_ID': 'bordar|VERB|ES_552', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Mi hermana está bordando una camisa.'}	{'item_ID': 'rediseñar|VERB|ES_758', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'La empresa va a rediseñar su sitio web.'}	{'item_ID': 'encalar|VERB|ES_968', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Tenemos que encalar la fachada de la casa antes del verano.'}
{'item_ID': 'mencionar|VERB|ES_316', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'No quiero mencionar eso.'}	{'item_ID': 'publicar|VERB|ES_180', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Yo publico una foto.'}	{'item_ID': 'lamentar|VERB|ES_701', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'Lamento no poder ir a la fiesta.'}	{'item_ID': 'contactar|VERB|ES_377', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Puedes contactar a la oficina si tienes alguna duda.'}
{'item_ID': 'desplomar|VERB|ES_764', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Después de horas de trabajo, se desplomó en el sofá.'}	{'item_ID': 'construir|VERB|ES_144', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Es fundamental construir puentes de diálogo entre diferentes culturas para fomentar el entendimiento mutuo.'}	{'item_ID': 'barajar|VERB|ES_903', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Tenemos que barajar varias opciones antes de decidir.'}	{'item_ID': 'desplomar|VERB|ES_763', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'El viejo puente de madera se desplomó con el peso.'}
{'item_ID': 'esbozar|VERB|ES_978', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Él empezó a esbozar un nuevo plan para el proyecto.'}	{'item_ID': 'continuar|VERB|ES_158', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Es importante continuar practicando para mejorar.'}	{'item_ID': 'tostar|VERB|ES_394', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Para realzar el sabor de las especias, es recomendable tostarlas ligeramente antes de usarlas.'}	{'item_ID': 'hervir|VERB|ES_338', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Necesitamos hervir el agua antes de beberla.'}
{'item_ID': 'nombrar|VERB|ES_349', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'La junta directiva decidió nombrar a un nuevo presidente para la compañía.'}	{'item_ID': 'romper|VERB|ES_304', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Decidieron romper con las tradiciones familiares para crear algo nuevo.'}	{'item_ID': 'descomponer|VERB|ES_573', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'El coche se descompuso justo antes de llegar a la ciudad.'}	{'item_ID': 'desesperar|VERB|ES_323', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'No te desesperes, la solución está cerca.'}
{'item_ID': 'rediseñar|VERB|ES_757', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Quieren rediseñar el logo de la empresa.'}	{'item_ID': 'hervir|VERB|ES_335', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'El agua hierve.'}	{'item_ID': 'picar|VERB|ES_196', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'El mosquito me picó en el brazo.'}	{'item_ID': 'atrasar|VERB|ES_594', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'La burocracia excesiva puede atrasar el proceso de aprobación de nuevas iniciativas.'}
{'item_ID': 'creer|VERB|ES_108', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Ellos creen que la nueva ley ayudará a todos.'}	{'item_ID': 'recluir|VERB|ES_774', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Decidió recluirse en su estudio para terminar el libro.'}	{'item_ID': 'calibrar|VERB|ES_947', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Necesitamos calibrar la balanza para que las medidas sean exactas.'}	{'item_ID': 'morder|VERB|ES_373', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'El perro intentó morder el juguete.'}
{'item_ID': 'rescatar|VERB|ES_364', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Es esencial rescatar las lenguas indígenas antes de que se extingan.'}	{'item_ID': 'desdeñar|VERB|ES_954', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'No debemos desdeñar la importancia de los pequeños detalles en este proyecto.'}	{'item_ID': 'empeñar|VERB|ES_527', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Él se empeñó en aprender a cocinar bien.'}	{'item_ID': 'remitir|VERB|ES_533', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Por favor, remite el informe lo antes posible.'}
{'item_ID': 'distraer|VERB|ES_397', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'No puedo estudiar porque el ruido me distrae.'}	{'item_ID': 'atemorizar|VERB|ES_944', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'La perspectiva de hablar en público no me atemoriza.'}	{'item_ID': 'originar|VERB|ES_387', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'El río se origina en las montañas.'}	{'item_ID': 'acostumbrar|VERB|ES_188', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Me acostumbré a levantarme temprano para trabajar.'}
{'item_ID': 'atrasar|VERB|ES_593', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'El mal tiempo puede atrasar el vuelo.'}	{'item_ID': 'barajar|VERB|ES_904', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'La empresa está barajando varias estrategias para expandirse en el mercado.'}	{'item_ID': 'ascender|VERB|ES_544', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Después de años de arduo trabajo, logró ascender al puesto de director.'}	{'item_ID': 'armar|VERB|ES_501', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Necesitamos armar la caja.'}
{'item_ID': 'percibir|VERB|ES_508', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Es importante percibir las señales de advertencia a tiempo.'}	{'item_ID': 'rescatar|VERB|ES_363', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Los voluntarios lograron rescatar a la gente atrapada.'}	{'item_ID': 'ascender|VERB|ES_542', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Es difícil ascender esta montaña sin equipo.'}	{'item_ID': 'tocar|VERB|ES_137', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Ella toca la guitarra en una banda.'}
{'item_ID': 'consumar|VERB|ES_558', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Ellos lograron consumar su plan después de mucho esfuerzo.'}	{'item_ID': 'resolver|VERB|ES_191', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Ella necesita resolver el problema.'}	{'item_ID': 'armar|VERB|ES_502', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Ellos tienen que armar los muebles nuevos hoy.'}	{'item_ID': 'barajar|VERB|ES_901', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'Ella baraja las cartas.'}
{'item_ID': 'cesar|VERB|ES_521', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'La lluvia cesó.'}	{'item_ID': 'servir|VERB|ES_122', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'El camarero nos sirvió la cena.'}	{'item_ID': 'pedir|VERB|ES_113', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Ella pidió un café con leche en la cafetería.'}	{'item_ID': 'publicar|VERB|ES_182', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'El periódico va a publicar un artículo interesante mañana.'}
