item_1	item_2	item_3	item_4
{'item_ID': 'objetivo|NOUN|ES_23', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Nuestro principal objetivo es terminar el proyecto a tiempo.'}	{'item_ID': 'referencia|NOUN|ES_404', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Su disertación se ha convertido en la referencia principal para futuros estudios en el área.'}	{'item_ID': 'aspecto|NOUN|ES_11', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'El aspecto de la ciudad es muy bonito.'}	{'item_ID': 'bolero|NOUN|ES_229', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'El cantante interpretó un bolero clásico que emocionó a toda la audiencia.'}
{'item_ID': 'remedio|NOUN|ES_200', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Este es un buen remedio para el dolor.'}	{'item_ID': 'alfiler|NOUN|ES_848', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Necesito un alfiler para sujetar la tela.'}	{'item_ID': 'caso|NOUN|ES_2', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'En este caso, necesitamos más información.'}	{'item_ID': 'ácido|NOUN|ES_606', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'El vinagre contiene un ácido.'}
{'item_ID': 'espiritualidad|NOUN|ES_668', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'La espiritualidad puede significar algo diferente para cada persona.'}	{'item_ID': 'caso|NOUN|ES_1', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'En este caso, la tienda está cerrada.'}	{'item_ID': 'costumbre|NOUN|ES_59', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'La antigua costumbre de la siesta persiste en muchas regiones, a pesar de los cambios modernos.'}	{'item_ID': 'desierto|NOUN|ES_63', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Cruzamos el desierto en coche para llegar al otro lado.'}
{'item_ID': 'remedio|NOUN|ES_204', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Era consciente de que su situación no tenía remedio, pero aun así luchó.'}	{'item_ID': 'indagación|NOUN|ES_884', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'La indagación policial sigue en curso para esclarecer los hechos.'}	{'item_ID': 'tontería|NOUN|ES_82', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Lo que dijo fue una tontería.'}	{'item_ID': 'ensaladilla|NOUN|ES_865', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A1', 'sentence_text': 'Me gusta la ensaladilla.'}
{'item_ID': 'sueldo|NOUN|ES_208', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Mi sueldo no es muy alto este mes.'}	{'item_ID': 'marisco|NOUN|ES_88', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Me gusta comer marisco fresco en los restaurantes de la costa.'}	{'item_ID': 'preservación|NOUN|ES_633', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'La preservación de los bosques es crucial para el clima.'}	{'item_ID': 'escalinata|NOUN|ES_863', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Subieron la escalinata de piedra que conducía a la entrada principal del museo.'}
{'item_ID': 'costumbre|NOUN|ES_58', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Es una costumbre antigua en este pueblo.'}	{'item_ID': 'microondas|NOUN|ES_265', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'El microondas está en la cocina.'}	{'item_ID': 'microondas|NOUN|ES_267', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Caliento la leche en el microondas.'}	{'item_ID': 'mérito|NOUN|ES_488', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Su dedicación al trabajo tiene un gran mérito.'}
{'item_ID': 'humano|NOUN|ES_237-ES_238', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1-B2', 'sentence_text': 'Cada humano tiene sus propias ideas.'}	{'item_ID': 'referencia|NOUN|ES_403', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Puedes usar este libro como referencia para tu proyecto.'}	{'item_ID': 'monotonía|NOUN|ES_499', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Buscaba romper con la monotonía de su rutina diaria.'}	{'item_ID': 'filial|NOUN|ES_424', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'La empresa anunció la apertura de una nueva filial en Sudamérica para expandir su mercado.'}
{'item_ID': 'amiga|NOUN|ES_492', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Mi amiga y yo vamos al cine esta noche.'}	{'item_ID': 'cónyuge|NOUN|ES_614', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'El cónyuge de la presidenta suele acompañarla en eventos oficiales.'}	{'item_ID': 'rumbo|NOUN|ES_284', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'La empresa ha tomado un nuevo rumbo estratégico para expandirse.'}	{'item_ID': 'artefacto|NOUN|ES_858', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Este artefacto funciona con pilas.'}
{'item_ID': 'técnica|NOUN|ES_43', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Para pintar bien, se necesita una buena técnica.'}	{'item_ID': 'mapuche|NOUN|ES_467', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'El mapuche es un pueblo originario.'}	{'item_ID': 'volcán|NOUN|ES_67', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Hay un volcán en la isla.'}	{'item_ID': 'testimonio|NOUN|ES_407', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'El hombre dio su testimonio sobre lo que vio.'}
{'item_ID': 'reino|NOUN|ES_213', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'El rey gobernó el reino con justicia y sabiduría.'}	{'item_ID': 'azar|NOUN|ES_261', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'El resultado fue puro azar.'}	{'item_ID': 'cambio|NOUN|ES_7', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Hubo un cambio en el plan.'}	{'item_ID': 'consola|NOUN|ES_275', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Tengo una consola.'}
{'item_ID': 'importancia|NOUN|ES_27', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'La educación tiene mucha importancia en la vida.'}	{'item_ID': 'mapuche|NOUN|ES_468', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Los mapuches son un pueblo originario de Chile y Argentina.'}	{'item_ID': 'metáfora|NOUN|ES_644', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Su poesía a menudo utiliza la metáfora como una herramienta para explorar emociones complejas.'}	{'item_ID': 'aspecto|NOUN|ES_10', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'La casa tiene un aspecto moderno.'}
{'item_ID': 'aleta|NOUN|ES_639', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'El biólogo marino estudió la morfología de la aleta caudal del delfín para entender su hidrodinámica.'}	{'item_ID': 'boliche|NOUN|ES_430', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'El boliche está abierto.'}	{'item_ID': 'retiro|NOUN|ES_231', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Mi abuelo disfrutó mucho su retiro.'}	{'item_ID': 'retiro|NOUN|ES_232', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Mi abuelo celebró su retiro el mes pasado.'}
{'item_ID': 'mercaduría|NOUN|ES_887', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'La tienda recibió una gran cantidad de mercaduría hoy.'}	{'item_ID': 'azar|NOUN|ES_263', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Ganaron el premio por puro azar.'}	{'item_ID': 'mediador|NOUN|ES_623', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'El mediador ayudó a las partes a encontrar un acuerdo justo.'}	{'item_ID': 'desierto|NOUN|ES_64', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'La vida en el desierto requiere una adaptación extrema a las condiciones áridas.'}
{'item_ID': 'retiro|NOUN|ES_234', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Después de años de dedicación, mi padre disfrutará de su merecido retiro.'}	{'item_ID': 'sueldo|NOUN|ES_207', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Mi sueldo me permite vivir bien.'}	{'item_ID': 'esguince|NOUN|ES_691', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'Tengo un esguince en el tobillo.'}	{'item_ID': 'cambio|NOUN|ES_6', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Necesito un cambio de ropa.'}
{'item_ID': 'mérito|NOUN|ES_489', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Reconoció el mérito de su equipo después del exitoso proyecto.'}	{'item_ID': 'gastronomía|NOUN|ES_79', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'La gastronomía de la región se distingue por la fusión de influencias indígenas y coloniales.'}	{'item_ID': 'mapuche|NOUN|ES_469', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Muchos mapuches siguen defendiendo su idioma y costumbres ancestrales.'}	{'item_ID': 'aleta|NOUN|ES_638', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'El buceador usó aletas para nadar más rápido.'}
{'item_ID': 'cinturón|NOUN|ES_245', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'El cinturón es grande.'}	{'item_ID': 'remedio|NOUN|ES_201', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Tengo un remedio para la tos.'}	{'item_ID': 'alfiler|NOUN|ES_846', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'Ella usa un alfiler.'}	{'item_ID': 'técnica|NOUN|ES_41', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Esta técnica es difícil.'}
{'item_ID': 'jerga|NOUN|ES_452', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'No entiendo la jerga que usan en esa serie.'}	{'item_ID': 'monotonía|NOUN|ES_497', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'La monotonía de la rutina a veces es aburrida.'}	{'item_ID': 'jerga|NOUN|ES_451', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Mi hermano usa mucha jerga.'}	{'item_ID': 'amiga|NOUN|ES_494', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Aunque vivimos lejos, mi amiga y yo mantenemos una estrecha relación a través de videollamadas.'}
{'item_ID': 'paracaidismo|NOUN|ES_293', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'El paracaidismo es un deporte extremo muy emocionante.'}	{'item_ID': 'desaparecido|NOUN|ES_443', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'La familia espera noticias del desaparecido.'}	{'item_ID': 'duende|NOUN|ES_652', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Los niños creen en los duendes.'}	{'item_ID': 'objetivo|NOUN|ES_21', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Mi objetivo es terminar el trabajo hoy.'}
{'item_ID': 'democratización|NOUN|ES_818', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'La democratización de la información es crucial en la era digital.'}	{'item_ID': 'malo|NOUN|ES_477', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Lo malo del viaje fue la comida.'}	{'item_ID': 'artefacto|NOUN|ES_859', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'El arqueólogo examinó cada artefacto con gran meticulosidad.'}	{'item_ID': 'grana|NOUN|ES_877', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Me gusta el sabor de la grana de la granada.'}
{'item_ID': 'paracaidismo|NOUN|ES_291', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Quiero probar el paracaidismo.'}	{'item_ID': 'reino|NOUN|ES_212', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'El rey gobernó su reino con justicia.'}	{'item_ID': 'aspiración|NOUN|ES_603', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Su aspiración es convertirse en un médico exitoso.'}	{'item_ID': 'luz|NOUN|ES_18', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'El edificio tiene mucha luz natural gracias a sus grandes ventanas.'}
{'item_ID': 'esguince|NOUN|ES_692', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Me hice un esguince en el tobillo.'}	{'item_ID': 'copa|NOUN|ES_30', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'La copa está en la mesa.'}	{'item_ID': 'desaparecido|NOUN|ES_442', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'La policía encontró al desaparecido.'}	{'item_ID': 'técnica|NOUN|ES_42', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Aprendimos una nueva técnica en la clase de arte.'}
