item_1	item_2	item_3	item_4
{'item_ID': 'thanks|NOUN|EN_39', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Our sincere thanks go to everyone who volunteered.'}	{'item_ID': 'fallout|NOUN|EN_869', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'The economic fallout from the pandemic was felt globally.'}	{'item_ID': 'fall|NOUN|EN_211', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'She had a small fall on the ice.'}	{'item_ID': 'crossroad|NOUN|EN_471', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'The crossroad was busy.'}
{'item_ID': 'exit|NOUN|EN_272', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Please use the exit on the right.'}	{'item_ID': 'satisfaction|NOUN|EN_809', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Completing the complex puzzle gave him a deep sense of satisfaction.'}	{'item_ID': 'flu|NOUN|EN_297', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'I had the flu last week and stayed home from work.'}	{'item_ID': 'sense|NOUN|EN_203', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'It makes good sense to save money for the future.'}
{'item_ID': 'water|NOUN|EN_3', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'The water in the lake was very clear today.'}	{'item_ID': 'recipe|NOUN|EN_426', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'I need a recipe for apple pie.'}	{'item_ID': 'traveler|NOUN|EN_488', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'The seasoned traveler shared stories of her adventures.'}	"{'item_ID': 'tourism|NOUN|EN_413', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': ""The city's economy relies heavily on tourism.""}"
{'item_ID': 'smoke|NOUN|EN_63', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'I could smell the smoke from the fireplace.'}	{'item_ID': 'tourism|NOUN|EN_411', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Many people visit this city for tourism.'}	{'item_ID': 'potential|NOUN|EN_643', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'She has the potential to become a great leader.'}	{'item_ID': 'recipe|NOUN|EN_428', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'I found a delicious recipe for pasta online.'}
{'item_ID': 'plant|NOUN|EN_78', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'She bought a new plant for her kitchen.'}	{'item_ID': 'praise|NOUN|EN_494', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'The CEO received much praise for her innovative leadership.'}	{'item_ID': 'rehearsal|NOUN|EN_886', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'The band has a rehearsal on Monday.'}	{'item_ID': 'holiday|NOUN|EN_20', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'I like my holiday.'}
{'item_ID': 'back|NOUN|EN_29', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'He always had the back of his older brother, no matter the trouble he got into.'}	{'item_ID': 'gem|NOUN|EN_682', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'The ring has a sparkling gem.'}	{'item_ID': 'opposition|NOUN|EN_637', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'There was a lot of opposition to the new building plan.'}	{'item_ID': 'failure|NOUN|EN_418', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'His failure to study led to a poor test result.'}
{'item_ID': 'junk|NOUN|EN_454', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'The artist transformed everyday junk into intricate sculptures.'}	{'item_ID': 'stratosphere|NOUN|EN_834', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'The ozone layer, vital for life on Earth, is primarily located within the stratosphere.'}	{'item_ID': 'column|NOUN|EN_277', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Please read the first column of the newspaper.'}	{'item_ID': 'complaint|NOUN|EN_403', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'The customer filed a formal complaint about the slow service.'}
{'item_ID': 'loneliness|NOUN|EN_483', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'She felt a strong sense of loneliness after her friends left.'}	{'item_ID': 'house|NOUN|EN_8', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'We bought a new house last year with a big garden.'}	{'item_ID': 'owner|NOUN|EN_55', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'He is the owner of the car.'}	{'item_ID': 'van|NOUN|EN_223', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'The delivery van arrived early this morning with our packages.'}
{'item_ID': 'bug|NOUN|EN_664', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'She finally caught the travel bug and started planning trips all over the world.'}	{'item_ID': 'walrus|NOUN|EN_892', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'The walrus has long tusks.'}	{'item_ID': 'café|NOUN|EN_91', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'I go to the café for coffee.'}	{'item_ID': 'recipe|NOUN|EN_427', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'I want to try a new recipe for dinner tonight.'}
{'item_ID': 'difference|NOUN|EN_44', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'The profound difference in their perspectives made a genuine reconciliation unlikely.'}	{'item_ID': 'satisfaction|NOUN|EN_807', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'She felt great satisfaction after she passed the exam.'}	"{'item_ID': 'failure|NOUN|EN_419', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': ""His initial failure to secure funding didn't deter him from pursuing his entrepreneurial dream.""}"	{'item_ID': 'deadline|NOUN|EN_468', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'The project has a strict deadline of next Friday.'}
{'item_ID': 'affection|NOUN|EN_458', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'She showed her affection for the dog by giving it a treat.'}	{'item_ID': 'ma|NOUN|EN_870', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A1', 'sentence_text': 'My ma is a doctor.'}	{'item_ID': 'wasp|NOUN|EN_671', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'I saw a wasp near the flowers.'}	{'item_ID': 'complaint|NOUN|EN_402', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'I have a complaint about the service.'}
{'item_ID': 'wasp|NOUN|EN_670', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A1', 'sentence_text': 'I see a wasp.'}	{'item_ID': 'history|NOUN|EN_68', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'She loves to read books about ancient history.'}	{'item_ID': 'exit|NOUN|EN_270', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Where is the exit?'}	{'item_ID': 'café|NOUN|EN_93', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'We met at the new café downtown for coffee.'}
"{'item_ID': 'courtroom|NOUN|EN_464', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': ""The jury listened attentively to the lawyers' arguments in the crowded courtroom.""}"	{'item_ID': 'tonight|NOUN|EN_45', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Tonight will be fun.'}	{'item_ID': 'smoke|NOUN|EN_60', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'I see smoke from the fire.'}	{'item_ID': 'crossroad|NOUN|EN_473', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'We waited for the bus at the crossroad.'}
{'item_ID': 'satisfaction|NOUN|EN_808', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'She felt great satisfaction after finishing the difficult task.'}	{'item_ID': 'worthlessness|NOUN|EN_823', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'He struggled with feelings of worthlessness after failing the exam.'}	{'item_ID': 'order|NOUN|EN_30', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'This is my order.'}	{'item_ID': 'purchase|NOUN|EN_499', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'The recent purchase of new equipment will significantly improve our productivity.'}
{'item_ID': 'journalist|NOUN|EN_230', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'My brother is a journalist.'}	{'item_ID': 'sense|NOUN|EN_200', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Dogs have a good sense of smell.'}	{'item_ID': 'self-medication|NOUN|EN_883', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Self-medication can be risky without professional advice.'}	{'item_ID': 'nationalism|NOUN|EN_879', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'The government struggled to balance regional interests with a growing sense of nationalism.'}
{'item_ID': 'citron|NOUN|EN_854', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'She grated the zest of a fresh citron to add a citrusy kick to the dessert.'}	{'item_ID': 'need|NOUN|EN_206', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'There is no need to worry.'}	"{'item_ID': 'mining|NOUN|EN_813', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': ""The country's economy relies heavily on coal mining.""}"	{'item_ID': 'balance|NOUN|EN_254', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Achieving a healthy work-life balance is crucial for overall well-being.'}
{'item_ID': 'bathroom|NOUN|EN_70', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'The bathroom is clean.'}	{'item_ID': 'ma|NOUN|EN_874', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'My ma always told me to follow my dreams.'}	{'item_ID': 'need|NOUN|EN_207', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'My biggest need right now is a good cup of coffee.'}	{'item_ID': 'decoration|NOUN|EN_290', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'This is a nice decoration.'}
"{'item_ID': 'task|NOUN|EN_604', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': ""The team's primary task was to develop a more efficient system for data management.""}"	"{'item_ID': 'history|NOUN|EN_69', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': ""The country's turbulent political history has shaped its current social landscape.""}"	{'item_ID': 'request|NOUN|EN_248', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Her request for more information was sent to the department.'}	{'item_ID': 'mould|NOUN|EN_690', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A1', 'sentence_text': 'The bread has mould.'}
{'item_ID': 'flu|NOUN|EN_299', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'The annual flu season always brings a wave of new infections to the community.'}	{'item_ID': 'back|NOUN|EN_26', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'My back hurts after the long walk.'}	{'item_ID': 'decoration|NOUN|EN_291', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'The Christmas tree has many beautiful decorations.'}	{'item_ID': 'failure|NOUN|EN_417', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'His failure to prepare for the test was disappointing.'}
{'item_ID': 'table|NOUN|EN_14', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'The researcher included an extensive table of results in her final presentation.'}	{'item_ID': 'tonight|NOUN|EN_49', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Tonight promises to be a memorable occasion for everyone involved.'}	{'item_ID': 'gunfire|NOUN|EN_623', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'We heard distant gunfire from the border.'}	{'item_ID': 'wasp|NOUN|EN_673', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'A wasp flew into the kitchen through the open window.'}
{'item_ID': 'balance|NOUN|EN_250', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'I lost my balance and fell.'}	{'item_ID': 'bathroom|NOUN|EN_72-EN_73', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1-B2', 'sentence_text': 'She went to the bathroom to wash her hands.'}	{'item_ID': 'torch|NOUN|EN_236', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'We need a torch to see in the dark.'}	{'item_ID': 'rehearsal|NOUN|EN_887', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'The band has a rehearsal tonight.'}
{'item_ID': 'wasp|NOUN|EN_674', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'A single wasp flew into the kitchen, causing a slight panic.'}	{'item_ID': 'praise|NOUN|EN_493', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'The team received much praise for their successful presentation.'}	{'item_ID': 'coupon|NOUN|EN_845', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A1', 'sentence_text': 'I have a coupon for coffee.'}	{'item_ID': 'spying|NOUN|EN_632', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'The movie was about international spying.'}
{'item_ID': 'boyfriend|NOUN|EN_95', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'She has a boyfriend.'}	{'item_ID': 'novel|NOUN|EN_84', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Her latest novel delves deep into the psychological complexities of its protagonist.'}	{'item_ID': 'opposition|NOUN|EN_639', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'The government faced significant opposition to its plans for tax reform.'}	{'item_ID': 'order|NOUN|EN_33', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'I placed an order for a new book online.'}
{'item_ID': 'robber|NOUN|EN_267', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'The police caught the robber after the bank robbery.'}	{'item_ID': 'van|NOUN|EN_222', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'My friend bought a new van.'}	{'item_ID': 'fight|NOUN|EN_228', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'There was a big fight at the football game.'}	{'item_ID': 'traveler|NOUN|EN_487', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'The traveler checked into the hotel after a long journey.'}
{'item_ID': 'torch|NOUN|EN_235', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'We use a torch to see in the dark.'}	{'item_ID': 'suicide|NOUN|EN_628', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'The organization works to prevent suicide among young people.'}	{'item_ID': 'mining|NOUN|EN_811', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'My uncle works in mining.'}	{'item_ID': 'purchase|NOUN|EN_498', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'My recent purchase was a new book for my studies.'}
{'item_ID': 'rehearsal|NOUN|EN_889', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'The cast had one last rehearsal before opening night.'}	{'item_ID': 'difference|NOUN|EN_40', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'There is a big difference.'}	{'item_ID': 'insight|NOUN|EN_613', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Her report offered some valuable insight into the problem.'}	{'item_ID': 'owner|NOUN|EN_59', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'The new owner of the company implemented several progressive policies.'}
{'item_ID': 'disappearance|NOUN|EN_477', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'We reported the disappearance of our dog to the police.'}	{'item_ID': 'cleanliness|NOUN|EN_653', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Good cleanliness is important in a hospital.'}	{'item_ID': 'mould|NOUN|EN_693', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'There was some green mould on the old cheese.'}	"{'item_ID': 'consent|NOUN|EN_678', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': ""He needs his parents' consent to go on the trip.""}"
{'item_ID': 'shack|NOUN|EN_698', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'They built a small shack on the beach for their fishing gear.'}	{'item_ID': 'portrait|NOUN|EN_838', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'She hung the beautiful portrait of her grandmother on the wall.'}	{'item_ID': 'deadline|NOUN|EN_469', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'The project manager extended the deadline by a week to allow for more thorough review.'}	{'item_ID': 'walrus|NOUN|EN_890', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A1', 'sentence_text': 'A walrus is a big animal.'}
{'item_ID': 'laughter|NOUN|EN_409', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Her unexpected laughter broke the tension in the room.'}	{'item_ID': 'mould|NOUN|EN_692', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'There was mould on the old bread.'}	{'item_ID': 'house|NOUN|EN_5', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'This is my house.'}	{'item_ID': 'torch|NOUN|EN_239', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'We used a powerful torch to navigate the dark cave.'}
{'item_ID': 'tonight|NOUN|EN_48', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Tonight is going to be a fun evening.'}	{'item_ID': 'request|NOUN|EN_246', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'His request was for a glass of water.'}	{'item_ID': 'shack|NOUN|EN_696', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'They lived in a small shack in the woods.'}	{'item_ID': 'horsepower|NOUN|EN_863', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'The new model has more horsepower than the old one.'}
"{'item_ID': 'complaint|NOUN|EN_404', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': ""The manager quickly resolved the customer's complaint.""}"	{'item_ID': 'need|NOUN|EN_209', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'The city has a pressing need for better public transportation.'}	{'item_ID': 'crossroad|NOUN|EN_472', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'We waited at the crossroad for the light to change.'}	"{'item_ID': 'café|NOUN|EN_92', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': ""Let's meet at the new café near the park.""}"
