item_1	item_2	item_3	item_4
{'item_ID': 'reino|NOUN|ES_211', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'El rey vive en su reino.'}	{'item_ID': 'tostar|VERB|ES_393', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Puedes tostar las almendras antes de añadirlas al pastel.'}	{'item_ID': 'asignación|NOUN|ES_658', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'La asignación para el curso debe entregarse antes del viernes.'}	{'item_ID': 'sueldo|NOUN|ES_205', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Mi sueldo es bajo.'}
{'item_ID': 'cemento|NOUN|ES_415', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'El suelo es de cemento.'}	{'item_ID': 'prevenir|VERB|ES_356', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Lavarse las manos ayuda a prevenir enfermedades.'}	{'item_ID': 'recapitular|VERB|ES_993', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Antes de terminar, el profesor decidió recapitular la lección.'}	{'item_ID': 'esguince|NOUN|ES_693', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Después de caerse, le diagnosticaron un esguince leve.'}
{'item_ID': 'abandonar|VERB|ES_162', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Ellos decidieron abandonar la ciudad.'}	{'item_ID': 'pictograma|NOUN|ES_892', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'El pictograma en la señal ayuda a entender la información.'}	{'item_ID': 'picar|VERB|ES_195', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Me pica un mosquito.'}	{'item_ID': 'practicante|NOUN|ES_678', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'El nuevo practicante aprende rápidamente las tareas del equipo.'}
{'item_ID': 'broncear|VERB|ES_776', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'Me gusta broncearme en la playa.'}	{'item_ID': 'roble|NOUN|ES_671', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'Hay un roble grande en el parque.'}	{'item_ID': 'latino|NOUN|ES_253', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Conocí a un latino muy amable en la fiesta de ayer.'}	{'item_ID': 'recluir|VERB|ES_774', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Decidió recluirse en su estudio para terminar el libro.'}
{'item_ID': 'tergiversar|VERB|ES_768', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'No debes tergiversar mis palabras.'}	{'item_ID': 'originar|VERB|ES_388', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'El conflicto se originó por un malentendido.'}	{'item_ID': 'representar|VERB|ES_307', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Este símbolo representa la paz.'}	{'item_ID': 'caso|NOUN|ES_3', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Necesitamos analizar este caso con más detalle.'}
{'item_ID': 'tontería|NOUN|ES_80', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Eso es una tontería.'}	{'item_ID': 'hervir|VERB|ES_337', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'El agua hierve en la olla.'}	{'item_ID': 'artefacto|NOUN|ES_858', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Este artefacto funciona con pilas.'}	{'item_ID': 'empeñar|VERB|ES_528', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Mi hermano se empeña en visitar todos los museos de la ciudad.'}
{'item_ID': 'jerga|NOUN|ES_453', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'A veces es difícil entender la jerga de los adolescentes.'}	{'item_ID': 'calibrar|VERB|ES_949', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Intentó calibrar la reacción de la audiencia antes de hacer su anuncio.'}	{'item_ID': 'resolver|VERB|ES_192', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Necesito resolver este problema antes de mañana.'}	{'item_ID': 'elegir|VERB|ES_133', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Ella tuvo que elegir entre dos opciones para su carrera.'}
{'item_ID': 'química|NOUN|ES_649', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Había una química especial entre ellos que hizo su colaboración muy productiva.'}	{'item_ID': 'filial|NOUN|ES_424', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'La empresa anunció la apertura de una nueva filial en Sudamérica para expandir su mercado.'}	{'item_ID': 'contactar|VERB|ES_377', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Puedes contactar a la oficina si tienes alguna duda.'}	{'item_ID': 'armar|VERB|ES_503', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Necesitamos armar el mueble antes de que lleguen los invitados.'}
{'item_ID': 'alinear|VERB|ES_576', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Alinea los libros en el estante, por favor.'}	{'item_ID': 'escalinata|NOUN|ES_861', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'La escalinata tiene muchos escalones.'}	{'item_ID': 'cesar|VERB|ES_521', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'La lluvia cesó.'}	{'item_ID': 'alinear|VERB|ES_578', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Es importante alinear nuestras metas para tener éxito en el proyecto.'}
{'item_ID': 'involucrar|VERB|ES_716', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'Ella quiere involucrar a todos en la actividad.'}	{'item_ID': 'comenzar|VERB|ES_147', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Mañana vamos a comenzar las clases de español.'}	{'item_ID': 'latino|NOUN|ES_251', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Él es latino y vive en España.'}	{'item_ID': 'querer|VERB|ES_101', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Quiero un café, por favor.'}
{'item_ID': 'malo|NOUN|ES_478', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Lo malo de este trabajo es el horario.'}	{'item_ID': 'tostar|VERB|ES_392', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Me gusta tostar el pan para el desayuno.'}	{'item_ID': 'continuar|VERB|ES_158', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Es importante continuar practicando para mejorar.'}	{'item_ID': 'violación|NOUN|ES_834', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'La violación de las normas de tráfico puede resultar en multas elevadas.'}
{'item_ID': 'descomponer|VERB|ES_571', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'El coche se descompuso y no podemos usarlo.'}	{'item_ID': 'contradicción|NOUN|ES_243', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Su declaración está llena de contradicciones.'}	{'item_ID': 'boliche|NOUN|ES_430', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'El boliche está abierto.'}	{'item_ID': 'indagación|NOUN|ES_883', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'La investigación preliminar es una indagación necesaria antes de tomar una decisión.'}
{'item_ID': 'nombrar|VERB|ES_345', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Puedo nombrar los colores.'}	{'item_ID': 'desmesurar|VERB|ES_749', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'El entusiasmo de la multitud se desmesuró al conocer la noticia.'}	{'item_ID': 'nombrar|VERB|ES_349', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'La junta directiva decidió nombrar a un nuevo presidente para la compañía.'}	{'item_ID': 'inmovilizar|VERB|ES_981', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'Necesitamos inmovilizar la pierna rota.'}
{'item_ID': 'enriquecer|VERB|ES_587', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Viajar puede enriquecer tu vida con nuevas experiencias.'}	{'item_ID': 'construir|VERB|ES_144', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Es fundamental construir puentes de diálogo entre diferentes culturas para fomentar el entendimiento mutuo.'}	{'item_ID': 'querer|VERB|ES_100', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Yo quiero agua.'}	{'item_ID': 'costumbre|NOUN|ES_57', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Es mi costumbre tomar café por la mañana.'}
{'item_ID': 'paracaidismo|NOUN|ES_294', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Aunque el paracaidismo puede parecer arriesgado, muchos lo encuentran increíblemente liberador.'}	{'item_ID': 'miel|NOUN|ES_218', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'La miel es un endulzante natural que muchos usan en su té.'}	{'item_ID': 'democratización|NOUN|ES_819', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'La democratización de la información ha cambiado la forma en que las personas acceden a noticias.'}	{'item_ID': 'recalcar|VERB|ES_923', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'El profesor quiso recalcar la importancia de estudiar.'}
{'item_ID': 'cursar|VERB|ES_511', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Mi hermana cursa una clase de baile.'}	{'item_ID': 'musicalidad|NOUN|ES_899', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'La musicalidad de su voz cautivó a la audiencia desde el primer momento.'}	{'item_ID': 'tostar|VERB|ES_390', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Yo tuesto el pan.'}	{'item_ID': 'cursar|VERB|ES_514', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Él decidió cursar un máster en energías renovables.'}
{'item_ID': 'cambio|NOUN|ES_8', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'El cambio climático es un tema importante en las noticias.'}	{'item_ID': 'boliche|NOUN|ES_431', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Vamos al boliche.'}	{'item_ID': 'luz|NOUN|ES_19', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'El nuevo descubrimiento arroja luz sobre los orígenes de la enfermedad.'}	{'item_ID': 'alfiler|NOUN|ES_846', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'Ella usa un alfiler.'}
{'item_ID': 'química|NOUN|ES_646', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'Me gusta la clase de química.'}	{'item_ID': 'preservación|NOUN|ES_632', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'La preservación del medio ambiente es importante para todos.'}	{'item_ID': 'morder|VERB|ES_372', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'No debes morder las uñas.'}	{'item_ID': 'necesitar|VERB|ES_116', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Nosotros necesitamos comer.'}
{'item_ID': 'técnica|NOUN|ES_42', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Aprendimos una nueva técnica en la clase de arte.'}	{'item_ID': 'gritar|VERB|ES_179', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Aunque se sentía furiosa, decidió no gritar para mantener la compostura.'}	{'item_ID': 'inseminación|NOUN|ES_813', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'La inseminación puede ser una opción para algunas parejas con problemas de fertilidad.'}	{'item_ID': 'cesar|VERB|ES_523', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'La lluvia cesó después de una hora.'}
{'item_ID': 'indagación|NOUN|ES_884', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'La indagación policial sigue en curso para esclarecer los hechos.'}	{'item_ID': 'reenganchar|VERB|ES_793', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Después de las vacaciones, cuesta reengancharse al ritmo de trabajo.'}	{'item_ID': 'pendiente|NOUN|ES_289', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Tengo un pendiente importante que resolver antes de irme.'}	{'item_ID': 'desaparecido|NOUN|ES_444', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'La familia aún busca a su desaparecido.'}
{'item_ID': 'romper|VERB|ES_301', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Ella rompió el vaso.'}	{'item_ID': 'costumbre|NOUN|ES_59', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'La antigua costumbre de la siesta persiste en muchas regiones, a pesar de los cambios modernos.'}	{'item_ID': 'toxina|NOUN|ES_827', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Es importante evitar las toxinas en nuestra comida.'}	{'item_ID': 'importancia|NOUN|ES_26', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'La salud tiene mucha importancia.'}
{'item_ID': 'representar|VERB|ES_306', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'El rojo representa el amor.'}	{'item_ID': 'alumbramiento|NOUN|ES_842', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'El alumbramiento de su primer hijo fue un momento muy especial.'}	{'item_ID': 'construir|VERB|ES_141', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Ellos quieren construir una casa.'}	{'item_ID': 'defraudar|VERB|ES_711', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'No quiero defraudarte.'}
{'item_ID': 'desplomar|VERB|ES_762', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'El viejo muro se desplomó después de la tormenta.'}	{'item_ID': 'ingenio|NOUN|ES_414', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Su ingenio para resolver problemas complejos fue evidente durante la crisis.'}	{'item_ID': 'elegir|VERB|ES_130', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Yo quiero elegir un postre.'}	{'item_ID': 'afrontar|VERB|ES_708', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Ellos necesitan afrontar la realidad de la situación.'}
{'item_ID': 'cristal|NOUN|ES_72', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Limpié el cristal de la ventana.'}	{'item_ID': 'ácido|NOUN|ES_609', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'La reacción química liberó un ácido volátil.'}	{'item_ID': 'aspecto|NOUN|ES_10', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'La casa tiene un aspecto moderno.'}	{'item_ID': 'fluir|VERB|ES_568', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'La conversación fluía sin problemas durante la cena.'}
{'item_ID': 'pauta|NOUN|ES_616', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'La profesora dio una pauta clara para el proyecto.'}	{'item_ID': 'descomponer|VERB|ES_572', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Si no pones la leche en la nevera, se va a descomponer.'}	{'item_ID': 'aleta|NOUN|ES_635', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A1', 'sentence_text': 'El pez tiene una aleta.'}	{'item_ID': 'sueldo|NOUN|ES_208', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Mi sueldo no es muy alto este mes.'}
