item_1	item_2	item_3	item_4
{'item_ID': 'hug|VERB|EN_381-EN_382', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2-B1', 'sentence_text': 'She likes to hug her cat.'}	{'item_ID': 'stamp|VERB|EN_733', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'She likes to stamp her own letters before mailing them.'}	{'item_ID': 'interact|VERB|EN_582', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Students often interact with their teachers during class.'}	{'item_ID': 'stamp|VERB|EN_732', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Please stamp the letter before you mail it.'}
{'item_ID': 'hook|VERB|EN_797', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'She tried to hook the small fish.'}	{'item_ID': 'lack|VERB|EN_736', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'They lack time to play.'}	{'item_ID': 'disagree|VERB|EN_568', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'They often disagree on important issues.'}	{'item_ID': 'feel|VERB|EN_116', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'I feel happy today.'}
{'item_ID': 'train|VERB|EN_368', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'She needs to train hard for the marathon next month.'}	{'item_ID': 'evolve|VERB|EN_723', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Our ideas about the project will evolve over the next few weeks.'}	{'item_ID': 'astound|VERB|EN_948', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Her incredible talent continues to astound everyone who sees her.'}	{'item_ID': 'overlook|VERB|EN_597', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'The balcony overlooks the garden.'}
{'item_ID': 'install|VERB|EN_906', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'I need to install the new app on my phone.'}	{'item_ID': 'scan|VERB|EN_588', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Please scan the document and send it to my email.'}	{'item_ID': 'travel|VERB|EN_164', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Many young professionals now travel extensively for career advancement and personal growth.'}	{'item_ID': 'store|VERB|EN_396', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'They store the food in the fridge.'}
{'item_ID': 'create|VERB|EN_301', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'She likes to create art.'}	{'item_ID': 'scan|VERB|EN_587', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Can you scan this document for me?'}	{'item_ID': 'admire|VERB|EN_341', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'I admire my father.'}	{'item_ID': 'admire|VERB|EN_344', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'I truly admire her dedication to her work and how she always strives for excellence.'}
{'item_ID': 'hook|VERB|EN_799', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'The documentary managed to hook viewers with its compelling narrative and stunning visuals.'}	"{'item_ID': 'overlook|VERB|EN_599', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': ""It's easy to overlook small details when you're in a hurry.""}"	{'item_ID': 'cycle|VERB|EN_378', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'She likes to cycle along the river on weekends.'}	{'item_ID': 'stick|VERB|EN_500', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'Stick the photo here.'}
{'item_ID': 'feel|VERB|EN_115', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'I feel happy.'}	{'item_ID': 'include|VERB|EN_175-EN_176-EN_177', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1-A2-B1', 'sentence_text': 'The price includes breakfast.'}	{'item_ID': 'reach|VERB|EN_166', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'We will reach the park in ten minutes.'}	{'item_ID': 'learn|VERB|EN_146', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'I want to learn English.'}
{'item_ID': 'detest|VERB|EN_952', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'I detest waiting in long lines at the store.'}	{'item_ID': 'cry|VERB|EN_133', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'She started to cry when she heard the sad news.'}	{'item_ID': 'struggle|VERB|EN_358', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'She sometimes struggles to understand complex instructions.'}	{'item_ID': 'operate|VERB|EN_391', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'The new coffee machine is easy to operate.'}
{'item_ID': 'isolate|VERB|EN_923', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'The scientists worked to isolate the specific virus.'}	{'item_ID': 'align|VERB|EN_942', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'You need to align the pictures.'}	{'item_ID': 'offer|VERB|EN_172', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'They will offer us a good price for the car.'}	{'item_ID': 'prosecute|VERB|EN_759', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'The state decided to prosecute the company for environmental violations.'}
{'item_ID': 'hug|VERB|EN_383', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'She decided to hug her friend goodbye.'}	{'item_ID': 'straighten|VERB|EN_929', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'We need to straighten out the details before we can finalize the plan.'}	{'item_ID': 'squabble|VERB|EN_992', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'The children often squabble over their toys.'}	{'item_ID': 'achieve|VERB|EN_517', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'She wants to achieve her goals this year.'}
{'item_ID': 'reach|VERB|EN_165', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'I can reach the book.'}	{'item_ID': 'lack|VERB|EN_738', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Many new businesses lack the funding they need to grow.'}	{'item_ID': 'find|VERB|EN_105', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'I can find my book.'}	{'item_ID': 'cry|VERB|EN_130', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'The baby cries.'}
{'item_ID': 'gain|VERB|EN_522', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'You can gain new skills by taking this course.'}	{'item_ID': 'learn|VERB|EN_147', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'They learn new words in class every day.'}	{'item_ID': 'enrich|VERB|EN_778', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Reading can enrich your understanding of the world.'}	{'item_ID': 'protect|VERB|EN_192', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Wear a helmet to protect your head.'}
{'item_ID': 'crush|VERB|EN_748', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Please crush the aluminum cans before you put them in the recycling bin.'}	{'item_ID': 'print|VERB|EN_529', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'The company decided to print a limited edition of the book due to high demand.'}	{'item_ID': 'handle|VERB|EN_543', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'She can handle a lot of pressure at work.'}	{'item_ID': 'detest|VERB|EN_953', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'I detest waking up early on weekends.'}
{'item_ID': 'cycle|VERB|EN_375', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'I cycle to school.'}	{'item_ID': 'determine|VERB|EN_372', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'We need to determine the cause of the problem.'}	"{'item_ID': 'mind|VERB|EN_315-EN_316', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1-A2', 'sentence_text': ""I don't mind the rain.""}"	{'item_ID': 'know|VERB|EN_102', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'I know the answer.'}
{'item_ID': 'print|VERB|EN_525', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'I print a photo.'}	{'item_ID': 'prosecute|VERB|EN_757', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'The police will prosecute the thief.'}	{'item_ID': 'invest|VERB|EN_537', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'You should invest your money carefully.'}	{'item_ID': 'protect|VERB|EN_194', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'The new legislation aims to protect vulnerable species from extinction.'}
{'item_ID': 'manufacture|VERB|EN_564', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'The company decided to manufacture all its products locally.'}	{'item_ID': 'give|VERB|EN_114', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'The board will give careful consideration to the new proposal before making a final decision.'}	{'item_ID': 'kidnap|VERB|EN_783', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'The police are investigating a plot to kidnap the ambassador.'}	{'item_ID': 'frill|VERB|EN_969', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'He preferred to keep his writing simple and not frill his sentences with elaborate metaphors.'}
{'item_ID': 'store|VERB|EN_398', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'We store our winter clothes in the attic.'}	{'item_ID': 'hook|VERB|EN_796', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'He hooked a big fish.'}	{'item_ID': 'drum|VERB|EN_963', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'He began to drum his fingers nervously on the desk.'}	"{'item_ID': 'answer|VERB|EN_143', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': ""She didn't answer his email until the next day.""}"
{'item_ID': 'approach|VERB|EN_338', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'The train slowly approached the station.'}	{'item_ID': 'stamp|VERB|EN_731', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'I need to stamp this letter.'}	{'item_ID': 'simplify|VERB|EN_939', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'The new system will simplify the process significantly.'}	{'item_ID': 'give|VERB|EN_113', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Please give me a call when you arrive.'}
{'item_ID': 'punish|VERB|EN_360', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'The teacher will punish the student.'}	{'item_ID': 'include|VERB|EN_179', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'The new policy will include several measures to support small businesses.'}	{'item_ID': 'approach|VERB|EN_337', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'The car slowly approached the traffic light.'}	{'item_ID': 'promise|VERB|EN_313', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'I promise to call you tomorrow.'}
{'item_ID': 'associate|VERB|EN_728', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Most people associate good grades with studying.'}	{'item_ID': 'obscure|VERB|EN_977', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Clouds obscure the view from the window.'}	{'item_ID': 'bind|VERB|EN_594', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'The new policy will bind all employees to a stricter code of conduct.'}	{'item_ID': 'scan|VERB|EN_589', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'He scanned the room, trying to locate his friend in the crowd.'}
{'item_ID': 'combat|VERB|EN_957', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Doctors work to combat the spread of the virus.'}	{'item_ID': 'suit|VERB|EN_532', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Does Friday suit you for the meeting?'}	"{'item_ID': 'maintain|VERB|EN_547-EN_548', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1-B2', 'sentence_text': ""It's important to maintain a healthy diet.""}"	{'item_ID': 'squabble|VERB|EN_994', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'The siblings often squabble over who gets to use the computer first.'}
{'item_ID': 'dispatch|VERB|EN_794', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'The company will dispatch your order tomorrow morning.'}	{'item_ID': 'whistle|VERB|EN_715', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A1', 'sentence_text': 'He can whistle.'}	{'item_ID': 'immerse|VERB|EN_914', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'To truly learn a new language, you should immerse yourself in its culture.'}	{'item_ID': 'simplify|VERB|EN_936', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'Can you simplify this sentence for me?'}
"{'item_ID': 'find|VERB|EN_109', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': ""It's often challenging to find common ground when negotiating with opposing factions.""}"	{'item_ID': 'enjoy|VERB|EN_157', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'I enjoy reading books in my free time.'}	{'item_ID': 'employ|VERB|EN_511', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'The big factory employs many people.'}	{'item_ID': 'employ|VERB|EN_513-EN_514', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2-C1', 'sentence_text': 'The company decided to employ a new marketing manager.'}
{'item_ID': 'sprawl|VERB|EN_933', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'After the long run, he sprawled on the grass to rest.'}	{'item_ID': 'enrich|VERB|EN_779', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Her diverse experiences greatly enriched her perspective on global issues.'}	{'item_ID': 'recite|VERB|EN_767', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'The child can recite the alphabet.'}	{'item_ID': 'handle|VERB|EN_544', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'The CEO was praised for how effectively he managed to handle the recent crisis.'}
{'item_ID': 'curse|VERB|EN_744', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'He cursed under his breath when he realized he had forgotten his keys.'}	"{'item_ID': 'answer|VERB|EN_142', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': ""He couldn't answer all the questions on the test.""}"	{'item_ID': 'gain|VERB|EN_523', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'She hopes to gain more confidence by practicing her presentation.'}	{'item_ID': 'simplify|VERB|EN_938', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Can you simplify the instructions for me, please?'}
