item_1	item_2	item_3	item_4
{'item_ID': 'envisager|VERB|FR_508', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Nous envisageons de partir en vacances en juillet.'}	"{'item_ID': 'analyser|VERB|FR_197', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': ""Nous devons analyser les résultats de l'enquête.""}"	{'item_ID': 'réutiliser|VERB|FR_572', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Nous pouvons réutiliser les sacs en tissu pour faire les courses.'}	"{'item_ID': 'admettre|VERB|FR_318', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': ""J'admets que c'est une situation compliquée.""}"
{'item_ID': 'manoeuvrer|VERB|FR_752', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Le conducteur a dû manœuvrer la voiture pour se garer.'}	"{'item_ID': 'évacuer|VERB|FR_544', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': ""Il a fallu évacuer le quartier suite à l'alerte.""}"	{'item_ID': 'contaminer|VERB|FR_939', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Le virus peut contaminer rapidement une grande population.'}	{'item_ID': 'dédier|VERB|FR_518', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Il va dédier sa nouvelle chanson à sa petite amie.'}
{'item_ID': 'progresser|VERB|FR_335', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Je progresse en français.'}	{'item_ID': 'contribuer|VERB|FR_304', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Chacun doit contribuer à la réussite de ce projet.'}	{'item_ID': 'barbeler|VERB|FR_799', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Il a fallu barbeler la clôture pour dissuader les intrusions.'}	{'item_ID': 'embrasser|VERB|FR_146', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Il embrasse sa petite amie.'}
{'item_ID': 'côtoyer|VERB|FR_383', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Grâce à son travail, il côtoie des artistes internationaux.'}	"{'item_ID': 'inventer|VERB|FR_168', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': ""Les scientifiques ont inventé une nouvelle méthode pour produire de l'énergie.""}"	{'item_ID': 'analyser|VERB|FR_198', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Elle a analysé la situation avant de prendre une décision.'}	"{'item_ID': 'attarder|VERB|FR_548', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': ""Il ne faut pas s'attarder si nous voulons arriver à l'heure.""}"
{'item_ID': 'décentraliser|VERB|FR_707', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Le gouvernement va décentraliser des services.'}	"{'item_ID': 'déchiffrer|VERB|FR_577', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': ""J'ai eu du mal à déchiffrer la vieille carte.""}"	"{'item_ID': 'fidéliser|VERB|FR_903', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': ""L'entreprise cherche à fidéliser ses clients avec des offres spéciales.""}"	"{'item_ID': 'obtenir|VERB|FR_136', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': ""Elle a obtenu un bon résultat à l'examen.""}"
{'item_ID': 'soulager|VERB|FR_373', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Parler de tes problèmes peut te soulager.'}	"{'item_ID': 'soulager|VERB|FR_374', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': ""Le soutien de ses amis l'a grandement aidée à soulager son chagrin.""}"	{'item_ID': 'manoeuvrer|VERB|FR_754', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Elle a dû manoeuvrer avec diplomatie pour éviter le conflit.'}	{'item_ID': 'primer|VERB|FR_783', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'La qualité prime sur la quantité.'}
"{'item_ID': 'vouloir|VERB|FR_109', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': ""Si seulement il avait voulu écouter nos conseils, il n'en serait pas là aujourd'hui.""}"	{'item_ID': 'envisager|VERB|FR_509', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Nous devons envisager toutes les options avant de prendre une décision.'}	{'item_ID': 'analyser|VERB|FR_199', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Il faut analyser les résultats attentivement.'}	{'item_ID': 'camoufler|VERB|FR_717', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Le chat se camoufle facilement dans les herbes hautes.'}
"{'item_ID': 'admirer|VERB|FR_185', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': ""J'admire les étoiles.""}"	"{'item_ID': 'boire|VERB|FR_120', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': ""Je bois de l'eau.""}"	{'item_ID': 'esquisser|VERB|FR_588', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Il a esquissé un portrait rapide.'}	{'item_ID': 'réussir|VERB|FR_133', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Il faut travailler dur pour réussir.'}
{'item_ID': 'contribuer|VERB|FR_301', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Il contribue au projet.'}	"{'item_ID': 'efforcer|VERB|FR_502', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': ""Je m'efforce de parler français chaque jour.""}"	{'item_ID': 'fleurer|VERB|FR_789', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Ce plat fleure bon la Provence.'}	"{'item_ID': 'satisfaire|VERB|FR_329', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': ""Il est difficile de satisfaire toutes les attentes d'un public aussi varié.""}"
{'item_ID': 'parer|VERB|FR_357', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Il faut parer à toute éventualité.'}	{'item_ID': 'satisfaire|VERB|FR_328', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Le nouveau système devrait satisfaire les besoins de tous les utilisateurs.'}	{'item_ID': 'jouer|VERB|FR_119', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Les acteurs joueront la pièce devant une salle comble.'}	{'item_ID': 'refroidir|VERB|FR_907', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Nous devons laisser la boisson refroidir un peu.'}
{'item_ID': 'encastrer|VERB|FR_762', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Nous devons encastrer le nouveau four.'}	"{'item_ID': 'découler|VERB|FR_537', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': ""Beaucoup de problèmes découlent d'un manque de communication.""}"	"{'item_ID': 'élever|VERB|FR_309', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': ""Ils ont décidé d'élever leurs enfants à la campagne.""}"	"{'item_ID': 'réintroduire|VERB|FR_562', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': ""Ils veulent réintroduire l'ours dans les montagnes.""}"
"{'item_ID': 'réintroduire|VERB|FR_564', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': ""Le parc national prévoit de réintroduire l'espèce dans son habitat naturel.""}"	{'item_ID': 'progresser|VERB|FR_337', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Les étudiants peuvent progresser rapidement avec de la pratique.'}	{'item_ID': 'dispenser|VERB|FR_397', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Le collège dispense des cours de sport.'}	"{'item_ID': 'dispenser|VERB|FR_399', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': ""L'université dispense des formations de haute qualité.""}"
{'item_ID': 'dominer|VERB|FR_324', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Le désir de réussir domine toutes ses actions.'}	{'item_ID': 'réduire|VERB|FR_151', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Je veux réduire mes dépenses ce mois-ci.'}	{'item_ID': 'satisfaire|VERB|FR_326', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Son sourire me satisfait.'}	"{'item_ID': 'diriger|VERB|FR_143', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': ""Le chef d'orchestre va diriger le concert ce soir.""}"
{'item_ID': 'élever|VERB|FR_305', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Il élève sa main.'}	{'item_ID': 'embrasser|VERB|FR_149', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Le député a embrassé une carrière politique prometteuse.'}	"{'item_ID': 'réduire|VERB|FR_154', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': ""Pour protéger l'environnement, nous devons réduire notre consommation d'énergie.""}"	"{'item_ID': 'inventer|VERB|FR_165', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': ""J'invente une histoire.""}"
{'item_ID': 'convoiter|VERB|FR_378', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Elle convoite sa nouvelle voiture.'}	{'item_ID': 'encastrer|VERB|FR_763', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Nous avons encastré la machine à laver sous le plan de travail.'}	"{'item_ID': 'boire|VERB|FR_123', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': ""Il est recommandé de boire beaucoup d'eau pendant l'été.""}"	{'item_ID': 'réconcilier|VERB|FR_391', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Mes amis se sont réconciliés après la dispute.'}
{'item_ID': 'remercier|VERB|FR_159', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Je tiens à vous remercier sincèrement pour votre soutien indéfectible.'}	{'item_ID': 'retrousser|VERB|FR_793', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Elle a retroussé ses manches pour ne pas les mouiller.'}	{'item_ID': 'vouloir|VERB|FR_108', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Ils voulaient que je les aide à déménager.'}	{'item_ID': 'renverser|VERB|FR_348', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Il a accidentellement renversé son café sur la table.'}
{'item_ID': 'chantonner|VERB|FR_963', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Elle aime chantonner doucement en travaillant.'}	{'item_ID': 'amener|VERB|FR_184', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Le gouvernement espère amener des changements positifs dans la société.'}	{'item_ID': 'blesser|VERB|FR_171', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Le couteau peut te blesser.'}	{'item_ID': 'amener|VERB|FR_181', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Il amène son chien au parc.'}
{'item_ID': 'délibérer|VERB|FR_554', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Les juges vont délibérer pour arriver à une décision unanime.'}	{'item_ID': 'remercier|VERB|FR_156', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Je te remercie beaucoup.'}	{'item_ID': 'rallonger|VERB|FR_701', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'Je dois rallonger ce pantalon.'}	"{'item_ID': 'carrer|VERB|FR_559', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': ""Il s'est carré dans le fauteuil et a feuilleté le journal.""}"
"{'item_ID': 'planer|VERB|FR_756', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': ""L'oiseau plane dans le ciel.""}"	"{'item_ID': 'jouer|VERB|FR_117', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': ""Les enfants jouent dans le parc après l'école.""}"	{'item_ID': 'instaurer|VERB|FR_923', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Le gouvernement veut instaurer de nouvelles règles.'}	"{'item_ID': 'renverser|VERB|FR_349', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': ""Il a renversé son verre d'eau par mégarde.""}"
{'item_ID': 'obtenir|VERB|FR_139', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Il a réussi à obtenir le poste de ses rêves après des années de travail acharné.'}	{'item_ID': 'garnir|VERB|FR_528', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Il a garni le plat de persil frais.'}	"{'item_ID': 'échouer|VERB|FR_524', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': ""Malgré ses efforts, il a échoué à l'examen final.""}"	"{'item_ID': 'incarcérer|VERB|FR_934', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': ""Le tribunal a décidé d'incarcérer le criminel après le verdict.""}"
{'item_ID': 'imputer|VERB|FR_913', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Ils ont imputé les problèmes à une mauvaise gestion.'}	{'item_ID': 'incarcérer|VERB|FR_932', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Le suspect a été incarcéré après son arrestation.'}	"{'item_ID': 'inventer|VERB|FR_169', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': ""L'artiste a réussi à inventer un style unique qui le distingue de ses contemporains.""}"	{'item_ID': 'évacuer|VERB|FR_542', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Les pompiers ont évacué le bâtiment rapidement.'}
"{'item_ID': 'décentraliser|VERB|FR_708', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': ""L'entreprise a décidé de décentraliser une partie de ses opérations.""}"	{'item_ID': 'blesser|VERB|FR_170', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Je ne veux pas te blesser.'}	{'item_ID': 'dédier|VERB|FR_517', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Il a dédié ce livre à sa mère.'}	{'item_ID': 'ravager|VERB|FR_713', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'La tempête a ravagé plusieurs villages.'}
"{'item_ID': 'réinventer|VERB|FR_734', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': ""Il est parfois nécessaire de se réinventer pour s'adapter aux changements rapides.""}"	{'item_ID': 'nuancer|VERB|FR_993', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Pour être juste, il faut nuancer cette affirmation.'}	"{'item_ID': 'vouloir|VERB|FR_106', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': ""Je veux un café, s'il vous plaît.""}"	"{'item_ID': 'dormir|VERB|FR_129', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': ""Il est impératif que tu aies dormi suffisamment avant d'entamer une tâche aussi exigeante.""}"
{'item_ID': 'émaner|VERB|FR_948', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Une délicieuse odeur de pain frais émanait de la boulangerie.'}	"{'item_ID': 'attarder|VERB|FR_546', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': ""Ne t'attarde pas trop.""}"	{'item_ID': 'clore|VERB|FR_389', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Nous devrons clore cette enquête bientôt.'}	{'item_ID': 'refroidir|VERB|FR_905', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A1', 'sentence_text': 'La soupe refroidit.'}
{'item_ID': 'rouler|VERB|FR_177', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'La voiture roule sur la route.'}	{'item_ID': 'garnir|VERB|FR_526', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Elle garnit la pizza de légumes.'}	{'item_ID': 'bouder|VERB|FR_959', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Elle a boudé toute la journée après la dispute.'}	"{'item_ID': 'dormir|VERB|FR_125', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': ""J'aime dormir.""}"
{'item_ID': 'tonitruer|VERB|FR_743', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Le ciel a commencé à tonitruer fortement.'}	"{'item_ID': 'progresser|VERB|FR_339', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': ""Malgré les obstacles, l'équipe a su progresser et atteindre ses objectifs.""}"	"{'item_ID': 'rabattre|VERB|FR_769', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': ""Faute d'autres options, nous avons dû nous rabattre sur le plan B.""}"	"{'item_ID': 'amener|VERB|FR_180', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': ""J'amène ma sœur à l'école.""}"
{'item_ID': 'convoiter|VERB|FR_377', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Il convoite la maison avec le grand jardin.'}	{'item_ID': 'accaparer|VERB|FR_729', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Il a tendance à accaparer la conversation lors des dîners.'}	{'item_ID': 'instaurer|VERB|FR_922', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Ils veulent instaurer de nouvelles règles.'}	"{'item_ID': 'réussir|VERB|FR_134', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': ""Pour réussir dans la vie, il est souvent nécessaire de savoir s'adapter aux changements.""}"
{'item_ID': 'sembler|VERB|FR_112', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Elle semble fatiguée après sa longue journée.'}	{'item_ID': 'réinventer|VERB|FR_733', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Pour rester pertinent, il faut parfois se réinventer.'}	"{'item_ID': 'blesser|VERB|FR_173', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': ""Il s'est blessé en tombant de son vélo.""}"	"{'item_ID': 'écarquiller|VERB|FR_737', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': ""Le petit garçon a écarquillé les yeux devant le gâteau d'anniversaire.""}"
