word_entry	word_level_CEFRLex	sentence_level_generated	sentence_ID	sentence_text
väska|NOUN	A1	A1	SV_75	Jag har en väska.
väska|NOUN	A1	A2	SV_76	Var är min väska?
väska|NOUN	A1	B1	SV_77	Jag glömde min väska på bussen.
väska|NOUN	A1	B2	SV_78	Jag måste köpa en ny väska eftersom min gamla är trasig.
väska|NOUN	A1	C1	SV_79	Försök att inte lämna din väska obevakad på offentliga platser.
hyra|NOUN	A1	A1	SV_80	Vad är hyran?
hyra|NOUN	A1	A2	SV_81	Hyran är hög i den här staden.
hyra|NOUN	A1	B1	SV_82	Månadshyran för lägenheten är 8000 kronor.
hyra|NOUN	A1	B2	SV_83	Hyran för lägenheten är ganska hög.
hyra|NOUN	A1	C1	SV_84	En oväntad höjning av hyran orsakade protester bland hyresgästerna.
promenad|NOUN	A1	A1	SV_85	Jag tar en promenad i parken.
promenad|NOUN	A1	A2	SV_86	Vi tar en promenad i parken.
promenad|NOUN	A1	B1	SV_87	Vi tog en promenad i skogen efter lunch.
promenad|NOUN	A1	B2	SV_88	Vi tog en lång promenad i parken igår.
promenad|NOUN	A1	C1	SV_89	En kvällspromenad i parken är ett perfekt sätt att varva ner efter en lång dag.
fabrik|NOUN	A1	A1	SV_90	Min pappa jobbar i en fabrik.
fabrik|NOUN	A1	A2	SV_91	Jag arbetar i en stor fabrik.
fabrik|NOUN	A1	B1	SV_92	Min morfar arbetade på en fabrik.
fabrik|NOUN	A1	B2	SV_93	Min far arbetar i en stor fabrik i staden.
fabrik|NOUN	A1	C1	SV_94	Fabriken implementerade nya hållbarhetsåtgärder för att minska sin miljöpåverkan.
stuga|NOUN	A1	A1	SV_95	Vi bor i en stuga.
stuga|NOUN	A1	A2	SV_96	Vi har en liten stuga vid sjön.
stuga|NOUN	A1	B1	SV_97	Vi hyrde en stuga för semestern.
stuga|NOUN	A1	B2	SV_98	Vi hyrde en liten stuga vid sjön för sommaren.
stuga|NOUN	A1	C1	SV_99	Familjen hyrde en charmig stuga vid sjön för sommarlovet.
skola|VERB	A1	A2	SV_101	Vi måste skola hunden.
skola|VERB	A1	B1	SV_102	Vi måste skola oss för att få bättre jobb.
skola|VERB	A1	B2	SV_103	Företaget skolar sina anställda i nya tekniker.
skola|VERB	A1	C1	SV_104	Det är avgörande att regeringen skola agera snabbt i den här frågan.
vara|VERB	A1	A1-A2	SV_105-SV_106	Jag vill vara här.
vara|VERB	A1	B1	SV_107	Det är viktigt att vara snäll.
vara|VERB	A1	B2	SV_108	Han vill vara läkare.
vara|VERB	A1	C1	SV_109	Det kan vara svårt att avgöra vad som är bäst i en sådan situation.
tycka|VERB	A1	A1	SV_110	Jag tycker det är bra.
tycka|VERB	A1	A2	SV_111	Jag tycker om att läsa böcker.
tycka|VERB	A1	B1	SV_112	Jag tycker att det är en bra idé.
tycka|VERB	A1	B2	SV_113	Jag tycker att det är en bra bok.
tycka|VERB	A1	C1	SV_114	Jag tycker att det är viktigt att vi tar hänsyn till alla perspektiv innan vi fattar ett beslut.
se|VERB	A1	A1	SV_115	Jag ser en katt.
se|VERB	A1	A2	SV_116	Jag ser en fågel i trädgården.
se|VERB	A1	B1	SV_117	Hon ser trött ut idag.
se|VERB	A1	B2	SV_118	Hon såg glad ut när hon fick presenten.
se|VERB	A1	C1	SV_119	Det är intressant att se hur olika kulturer närmar sig liknande problem.
sitta|VERB	A1	A1	SV_120	Jag sitter på en stol.
sitta|VERB	A1	A2	SV_121	Jag sitter på stolen.
sitta|VERB	A1	B1	SV_122	De sitter på caféet och dricker kaffe.
sitta|VERB	A1	B2	SV_123	Vi satt länge på kaféet och pratade om resan.
sitta|VERB	A1	C1	SV_124	Många fördomar sitter djupt rotade i samhället.
äta|VERB	A1	A1	SV_125	Jag äter en banan.
äta|VERB	A1	A2	SV_126	Jag äter en äppel varje dag.
äta|VERB	A1	B1	SV_127	Jag vill äta middag nu.
äta|VERB	A1	B2	SV_128	Det är viktigt att äta en balanserad kost för att må bra.
äta|VERB	A1	C1	SV_129	Att äta en balanserad kost är avgörande för att bibehålla god hälsa på lång sikt.
köpa|VERB	A1	A1	SV_130	Jag vill köpa en tröja.
köpa|VERB	A1	A2	SV_131	Jag ska köpa mat.
köpa|VERB	A1	B1	SV_132	Jag måste köpa nya skor snart.
köpa|VERB	A1	B2	SV_133	Hon planerar att köpa en större lägenhet nästa år.
köpa|VERB	A1	C1	SV_134	Många experter vägrar köpa regeringens argument om effekterna av de nya reformerna.
titta|VERB	A1	A1	SV_135	Jag tittar på katten.
titta|VERB	A1	A2	SV_136	Jag tittar på TV.
titta|VERB	A1	B1	SV_137	Vi kan titta på den nya filmen ikväll.
titta|VERB	A1	B2	SV_138	Kan du titta efter mina nycklar medan jag packar?
titta|VERB	A1	C1	SV_139	Forskarna kommer att titta närmare på de nya resultaten.
försöka|VERB	A1	A1-A2	SV_140-SV_141	Jag försöker lära mig svenska.
försöka|VERB	A1	B1	SV_142	Jag ska försöka komma i tid till mötet.
försöka|VERB	A1	B2	SV_143	Vi måste försöka hitta en lösning på problemet.
försöka|VERB	A1	C1	SV_144	Hon försökte förklara situationen, men det var svårt att få fram budskapet.
höra|VERB	A1	A1-A2	SV_145-SV_146	Jag hör musik.
höra|VERB	A1	B1	SV_147	Jag kan höra fåglarna sjunga utanför fönstret.
höra|VERB	A1	B2	SV_148	Jag hörde att de ska flytta nästa månad.
höra|VERB	A1	C1	SV_149	Han lovade att låta höra av sig så fort han hade mer information.
heta|VERB	A1	A1	SV_150	Jag heter Anna.
heta|VERB	A1	A2	SV_151	Vad heter din bror?
heta|VERB	A1	B1	SV_152	Filmen heter 'Allt för Sverige' och den är ganska rolig.
heta|VERB	A1	B2	SV_153	Det heter att man ska vara försiktig när man kör på vintern.
heta|VERB	A1	C1	SV_154	Det heter att man bör prioritera sömn för att bibehålla god hälsa.
vänta|VERB	A1	A1	SV_155	Jag väntar på bussen.
vänta|VERB	A1	A2-B1	SV_156-SV_157	Jag måste vänta på bussen.
vänta|VERB	A1	B2	SV_158	Hon var tvungen att vänta länge i kö på grund av förseningen.
vänta|VERB	A1	C1	SV_159	De beslutade att vänta med projektet tills finansieringen var säkrad.
flytta|VERB	A1	A1	SV_160	Jag flyttar min stol.
flytta|VERB	A1	A2-B2	SV_161-SV_163	Vi ska flytta till en ny lägenhet nästa månad.
flytta|VERB	A1	B1	SV_162	Vi ska flytta nästa månad.
flytta|VERB	A1	C1	SV_164	Vi var tvungna att flytta fram lanseringen av produkten till nästa kvartal.
sluta|VERB	A1	A1	SV_165	Jag slutar jobba klockan fem.
sluta|VERB	A1	A2	SV_166	Vi måste sluta nu.
sluta|VERB	A1	B1	SV_167	Jag måste sluta äta godis.
sluta|VERB	A1	B2	SV_168	De måste sluta röka för sin hälsa.
sluta|VERB	A1	C1	SV_169	De kom överens om att sluta samarbetet efter oenigheter.
resa|VERB	A1	A1	SV_170	Jag vill resa till Sverige.
resa|VERB	A1	A2	SV_171	Jag ska resa till Spanien i sommar.
resa|VERB	A1	B1	SV_172	Jag vill resa till Spanien i sommar.
resa|VERB	A1	B2	SV_173	Jag vill resa till ett varmt land i vinter.
resa|VERB	A1	C1	SV_174	Denna fråga reser komplexa etiska dilemman som kräver noggrann övervägning.
betala|VERB	A1	A1	SV_175	Jag ska betala.
betala|VERB	A1	A2	SV_176	Jag måste betala för kaffet.
betala|VERB	A1	B1	SV_177	Jag betalar räkningen idag.
betala|VERB	A1	B2	SV_178	Vi måste betala hyran före den femte varje månad.
betala|VERB	A1	C1	SV_179	Det är viktigt att betala sina skulder i tid för att undvika problem.
sälja|VERB	A1	A1	SV_180	Jag säljer en bil.
sälja|VERB	A1	A2	SV_181	Jag vill sälja min gamla bil.
sälja|VERB	A1	B1	SV_182	Jag vill sälja min gamla cykel.
sälja|VERB	A1	B2	SV_183	Hon ska sälja sin gamla bil.
sälja|VERB	A1	C1	SV_184	Företaget planerade att sälja av en del av sina tillgångar för att finansiera den nya expansionen.
vinna|VERB	A1	A1	SV_185	Jag vill vinna.
vinna|VERB	A1	A2	SV_186	Vi vill vinna spelet.
vinna|VERB	A1	B1	SV_187	De vill vinna matchen.
vinna|VERB	A1	B2	SV_188	De hoppas att de ska vinna matchen ikväll.
vinna|VERB	A1	C1	SV_189	För att vinna argumentet lade hon fram övertygande bevis.
möta|VERB	A1	A1	SV_190	Jag möter en vän.
möta|VERB	A1	A2	SV_191	Jag vill möta min vän i centrum.
möta|VERB	A1	B1	SV_192	Jag ska möta mina vänner vid stationen.
möta|VERB	A1	B2	SV_193	Hon var redo att möta utmaningen.
möta|VERB	A1	C1	SV_194	Det är viktigt att möta kritik med öppenhet.
intressera|VERB	A1	A1	SV_195	Musik intresserar mig.
intressera|VERB	A1	A2	SV_196	Det intresserar mig.
intressera|VERB	A1	B1	SV_197	Sport intresserar mig mycket.
intressera|VERB	A1	B2	SV_198	Jag hoppas att filmen kommer att intressera dig.
intressera|VERB	A1	C1	SV_199	Det skulle intressera mig att höra mer om dina framtidsplaner.
minut|NOUN	A2	A1	SV_200	Vänta en minut.
minut|NOUN	A2	A2	SV_201	Vänta en minut, tack.
minut|NOUN	A2	B1	SV_202	Vänta en minut, jag är snart klar.
minut|NOUN	A2	B2	SV_203	Hon behövde bara några minuter för att förbereda presentationen.
minut|NOUN	A2	C1	SV_204	Han stod tyst i några minuter, djupt försjunken i tankar.
miljö|NOUN	A2	A2	SV_206	Hon gillar att arbeta i en lugn miljö.
miljö|NOUN	A2	B1	SV_207	Vi måste skydda vår miljö.
miljö|NOUN	A2	B2	SV_208	Jag letar efter en lugn och kreativ miljö att jobba i.
miljö|NOUN	A2	C1	SV_209	Att bo nära naturen kan ha en positiv inverkan på vår mentala miljö.
dam|NOUN	A2	A1	SV_210	En dam dricker kaffe.
dam|NOUN	A2	A2	SV_211	En dam sitter på bänken.
dam|NOUN	A2	B1	SV_212	Jag såg en dam i parken.
dam|NOUN	A2	B2	SV_213	En äldre dam satt på en bänk och läste en bok.
dam|NOUN	A2	C1	SV_214	En äldre dam frågade om vägen till biblioteket.
älg|NOUN	A2	A1	SV_215	Jag ser en älg.
älg|NOUN	A2	A2	SV_216	Älgen är ett stort djur.
älg|NOUN	A2	B1	SV_217	Jag såg en stor älg vid sjön igår.
älg|NOUN	A2	B2	SV_218	Vi såg en stor älg i skogen igår.
älg|NOUN	A2	C1	SV_219	Populationen av älg har ökat i vissa delar av landet, vilket ibland leder till trafikolyckor.
rygg|NOUN	A2	A1-B1	SV_220-SV_222	Jag har ont i ryggen.
rygg|NOUN	A2	A2	SV_221	Han har ont i ryggen.
rygg|NOUN	A2	B2	SV_223	Efter träningen kände han sig stel i ryggen.
rygg|NOUN	A2	C1	SV_224	Arkitekten hade designat en byggnad med en lång, böjd rygg som smälte in i landskapet.
skiva|NOUN	A2	A1-A2	SV_225-SV_226	Jag vill ha en skiva bröd.
skiva|NOUN	A2	B1	SV_227	Jag vill ha en skiva ost på mackan.
skiva|NOUN	A2	B2	SV_228	Hon lade en skiva ost på smörgåsen.
skiva|NOUN	A2	C1	SV_229	Hon satte på en gammal jazz-skiva och lyssnade uppmärksamt.
skuld|NOUN	A2	A1	SV_230	Jag har en skuld.
skuld|NOUN	A2	A2	SV_231	Jag har en stor skuld.
skuld|NOUN	A2	B1	SV_232	Han betalade sin skuld.
skuld|NOUN	A2	B2	SV_233	Jag måste betala min skuld.
skuld|NOUN	A2	C1	SV_234	Han kände en djup skuld över att ha glömt sin väns födelsedag.
föremål|NOUN	A2	A2	SV_236	Det är ett litet föremål.
föremål|NOUN	A2	B1	SV_237	Detta föremål är mycket gammalt.
föremål|NOUN	A2	B2	SV_238	Jag såg många vackra föremål i butiken.
föremål|NOUN	A2	C1	SV_239	Museet hade många intressanta föremål utställda.
motorcykel|NOUN	A2	A1	SV_240	Jag har en motorcykel.
motorcykel|NOUN	A2	A2	SV_241	Han kör en motorcykel.
motorcykel|NOUN	A2	B1	SV_242	Hon åker motorcykel till jobbet varje dag.
motorcykel|NOUN	A2	B2	SV_243	Han parkerar sin motorcykel utanför huset varje kväll.
motorcykel|NOUN	A2	C1	SV_244	Efter många års sparande kunde hon äntligen köpa sin drömmotorcykel.
ro|NOUN	A2	A1-A2-B1	SV_245-SV_246-SV_247	Jag behöver lite ro.
ro|NOUN	A2	B2	SV_248	Hon fann ro i att läsa böcker.
ro|NOUN	A2	C1	SV_249	Jag fann ro i den tysta skogen.
brand|NOUN	A2	A1	SV_250	Det är en brand i skogen.
brand|NOUN	A2	A2	SV_251	Det var en brand i skogen.
brand|NOUN	A2	B1	SV_252	Det var en stor brand i byggnaden igår kväll.
brand|NOUN	A2	B2	SV_253	En brand bröt ut i köket sent på kvällen.
brand|NOUN	A2	C1	SV_254	Efter branden fick många evakueras från området.
påve|NOUN	A2	B1	SV_257	Påven besökte kyrkan i Rom.
påve|NOUN	A2	B2	SV_258	Påven besökte landet för att träffa troende.
påve|NOUN	A2	C1	SV_259	Påven har traditionellt sett en viktig roll i katolska kyrkan.
matematik|NOUN	A2	A1-A2	SV_260-SV_261	Jag gillar matematik.
matematik|NOUN	A2	B1	SV_262	Matematik är ett viktigt ämne i skolan.
matematik|NOUN	A2	B2	SV_263	Matematik spelar en avgörande roll i teknisk utveckling.
matematik|NOUN	A2	C1	SV_264	Trots svårigheterna har hon alltid haft ett stort intresse för matematik.
korridor|NOUN	A2	A1-A2	SV_265-SV_266	Korridoren är lång.
korridor|NOUN	A2	B1	SV_267	Gå rakt fram i korridoren.
korridor|NOUN	A2	B2	SV_268	Kontoret har en lång korridor.
korridor|NOUN	A2	C1	SV_269	En svag doft av desinfektionsmedel hängde kvar i den tomma korridoren.
folkdräkt|NOUN	A2	B1	SV_272	Hon hade en vacker folkdräkt på sig.
folkdräkt|NOUN	A2	B2	SV_273	Hon bar en vacker folkdräkt på nationaldagen.
folkdräkt|NOUN	A2	C1	SV_274	Många bär folkdräkt på nationaldagen.
svärmor|NOUN	A2	A1	SV_275	Min svärmor heter Sara.
svärmor|NOUN	A2	A2	SV_276	Min svärmor bor i en annan stad.
svärmor|NOUN	A2	B1	SV_277	Min svärmor lagar god mat.
svärmor|NOUN	A2	B2	SV_278	Min svärmor är en mycket snäll kvinna.
svärmor|NOUN	A2	C1	SV_279	Min svärmor överraskade oss med en spontan resa till landet förra helgen.
gråt|NOUN	A2	A2-B1	SV_281-SV_282	Barnets gråt väckte mig.
gråt|NOUN	A2	B2	SV_283	Efter mycket gråt somnade barnet.
gråt|NOUN	A2	C1	SV_284	Gråten i hans röst var påtaglig.
höststorm|NOUN	A2	A1	SV_285	Det är en höststorm.
höststorm|NOUN	A2	A2	SV_286	En höststorm kan vara stark.
höststorm|NOUN	A2	B1	SV_287	Vi hörde höststormen hela natten.
höststorm|NOUN	A2	B2	SV_288	Vi stannade inne under höststormen.
höststorm|NOUN	A2	C1	SV_289	Höststormen orsakade strömavbrott i flera delar av landet.
studielån|NOUN	A2	A2	SV_291	Jag måste betala mitt studielån varje månad.
studielån|NOUN	A2	B1	SV_292	Många studenter tar ett studielån.
studielån|NOUN	A2	B2	SV_293	Hon betalar tillbaka sitt studielån varje månad.
studielån|NOUN	A2	C1	SV_294	Många studenter är beroende av studielån för att finansiera sin utbildning.
trottoar|NOUN	A2	A1	SV_295	Jag går på trottoaren.
trottoar|NOUN	A2	A2	SV_296	Jag går på trottoaren till affären.
trottoar|NOUN	A2	B1	SV_297	Barnen lekte på trottoaren.
trottoar|NOUN	A2	B2	SV_298	Vi gick på trottoaren bredvid den livliga gatan.
trottoar|NOUN	A2	C1	SV_299	Många cyklister väljer att cykla på trottoaren trots förbud.
tvinga|VERB	A2	A2	SV_301	De tvingade honom att stanna.
tvinga|VERB	A2	B1	SV_302	Jag vill inte tvinga dig att komma.
tvinga|VERB	A2	B2	SV_303	De tvingade honom att berätta sanningen.
tvinga|VERB	A2	C1	SV_304	Ingen kan tvinga dig att göra något du inte vill.
kalla|VERB	A2	A1	SV_305	Vi kan kalla honom Peter.
kalla|VERB	A2	A2	SV_306	Vi kallar vår hund Leo.
kalla|VERB	A2	B1	SV_307	De kallar mig Sara.
kalla|VERB	A2	B2	SV_308	Jag ska kalla dig när maten är klar.
kalla|VERB	A2	C1	SV_309	Man kan kalla det ett misstag att inte agera snabbare.
hinna|VERB	A2	A1	SV_310	Jag hinner inte.
hinna|VERB	A2	A2	SV_311	Jag hann inte äta frukost.
hinna|VERB	A2	B1	SV_312	Jag hinner inte svara på mejlet idag.
hinna|VERB	A2	B2	SV_313	Vi måste skynda oss för att hinna med tåget.
hinna|VERB	A2	C1	SV_314	Många menar att dagens samhälle är så snabbt att man knappt hinner reflektera över tillvaron.
undra|VERB	A2	A1	SV_315	Jag undrar vad det är.
undra|VERB	A2	A2	SV_316	Jag undrar vad klockan är.
undra|VERB	A2	B1	SV_317	Jag undrar om det blir regn imorgon.
undra|VERB	A2	B2	SV_318	Jag undrar om du kan hjälpa mig.
undra|VERB	A2	C1	SV_319	Jag undrar om teknologins snabba utveckling kommer att förändra våra samhällen i grunden.
märka|VERB	A2	A1	SV_320	Jag märker att du är glad.
märka|VERB	A2	A2	SV_321	Jag märker att det regnar ute.
märka|VERB	A2	B1	SV_322	Jag märkte att han var ledsen.
märka|VERB	A2	B2	SV_323	Jag märkte att hon var lite trött.
märka|VERB	A2	C1	SV_324	Jag märkte att hans röst skiftade när han talade om framtiden.
leka|VERB	A2	A1	SV_325	Barnen leker.
leka|VERB	A2	A2	SV_326	Barnen leker i trädgården.
leka|VERB	A2	B1	SV_327	Barnen leker i parken varje dag.
leka|VERB	A2	B2	SV_328	Barnen leker i trädgården med bollen.
leka|VERB	A2	C1	SV_329	Han lekte med tanken att flytta utomlands efter examen.
önska|VERB	A2	A1	SV_330	Jag önskar dig en trevlig dag.
önska|VERB	A2	A2-B1	SV_331-SV_332	Jag önskar dig en trevlig helg.
önska|VERB	A2	B2	SV_333	Vi önskar er en trevlig resa.
önska|VERB	A2	C1	SV_334	Många önskar att de hade mer tid att ägna åt sina hobbyer.
orka|VERB	A2	A1	SV_335	Jag orkar inte.
orka|VERB	A2	A2-B1	SV_336-SV_337	Jag orkar inte bära den tunga väskan.
orka|VERB	A2	B2	SV_338	Jag orkar inte träna efter jobbet idag.
orka|VERB	A2	C1	SV_339	Jag orkar inte med mer stress idag.
cykla|VERB	A2	A1	SV_340	Jag cyklar till parken.
cykla|VERB	A2	A2	SV_341	Jag gillar att cykla på sommaren.
cykla|VERB	A2	B1	SV_342	Jag cyklar till parken på lördagar.
cykla|VERB	A2	B2	SV_343	Jag brukar cykla till jobbet varje dag.
cykla|VERB	A2	C1	SV_344	Att cykla i motvind kan vara ansträngande, men man vänjer sig.
lära|VERB	A2	A1	SV_345	Jag vill lära mig svenska.
lära|VERB	A2	A2	SV_346	Jag lär mig svenska varje dag.
lära|VERB	A2	B1-B2	SV_347-SV_348	Det är viktigt att lära sig av sina misstag.
lära|VERB	A2	C1	SV_349	Det tar tid att lära sig ett nytt språk på djupet.
sjunka|VERB	A2	A1	SV_350	Båten sjunker.
sjunka|VERB	A2	A2	SV_351	Båten sjunker i vattnet.
sjunka|VERB	A2	B1	SV_352	Stenen sjönk till botten.
sjunka|VERB	A2	B2	SV_353	Priserna på bostäder har börjat sjunka.
sjunka|VERB	A2	C1	SV_354	Priserna förväntas sjunka nästa månad på grund av den minskade efterfrågan.
tacka|VERB	A2	A1	SV_355	Jag tackar dig.
tacka|VERB	A2	A2	SV_356	Jag vill tacka dig.
tacka|VERB	A2	B1	SV_357	Jag vill tacka dig för hjälpen.
tacka|VERB	A2	B2	SV_358	Jag måste tacka min kollega för den goda idén.
tacka|VERB	A2	C1	SV_359	Efter en lång och framgångsrik karriär bestämde sig VD:n för att tacka för sig.
utbilda|VERB	A2	A2-B1	SV_361-SV_362	Hon vill utbilda sig till läkare.
utbilda|VERB	A2	B2	SV_363	Universitetet utbildar många studenter varje år.
utbilda|VERB	A2	C1	SV_364	Universitetet har som mål att utbilda nästa generations forskare.
konstatera|VERB	A2	B1	SV_367	Jag kan konstatera att det regnar ute.
konstatera|VERB	A2	B2	SV_368	Polisen kunde konstatera att inget brott hade begåtts.
konstatera|VERB	A2	C1	SV_369	Efter en noggrann undersökning kunde läkaren konstatera att patienten var frisk.
återkomma|VERB	A2	A2	SV_371	Jag återkommer till dig senare idag.
återkomma|VERB	A2	B1	SV_372	Jag ska återkomma med mer information.
återkomma|VERB	A2	B2	SV_373	Jag måste återkomma till den frågan senare.
återkomma|VERB	A2	C1	SV_374	Jag kommer att återkomma med mer information senare.
höja|VERB	A2	A1	SV_375	Jag höjer handen.
höja|VERB	A2	A2	SV_376	Kan du höja volymen?
höja|VERB	A2	B1	SV_377	De vill höja priserna på mat.
höja|VERB	A2	B2	SV_378	Regeringen planerar att höja skatterna nästa år.
höja|VERB	A2	C1	SV_379	Hon försökte höja kvaliteten på projektet genom att implementera nya metoder.
syssla|VERB	A2	A2	SV_381	Jag sysslar ofta med att läsa böcker på helgen.
syssla|VERB	A2	B1	SV_382	Han sysslar med sin nya hobby.
syssla|VERB	A2	B2	SV_383	Han sysslar med att måla tavlor på sin fritid.
syssla|VERB	A2	C1	SV_384	Många äldre sysslar med trädgårdsarbete för att hålla sig aktiva.
motionera|VERB	A2	A1	SV_385	Jag motionerar varje dag.
motionera|VERB	A2	A2	SV_386	Jag motionerar varje morgon.
motionera|VERB	A2	B1	SV_387	Det är viktigt att motionera regelbundet.
motionera|VERB	A2	B2	SV_388	Jag försöker motionera minst tre gånger i veckan.
motionera|VERB	A2	C1	SV_389	Trots sin höga ålder försöker hon motionera dagligen för att bibehålla sin rörlighet.
avskaffa|VERB	A2	B1	SV_392	De vill avskaffa den gamla regeln.
avskaffa|VERB	A2	B2	SV_393	Regeringen beslutade att avskaffa den gamla lagen.
avskaffa|VERB	A2	C1	SV_394	Regeringen föreslog att avskaffa den kontroversiella skatten.
stödja|VERB	A2	A2	SV_396	Jag vill stödja dig.
stödja|VERB	A2	B1	SV_397	Hon försöker stödja sin familj.
stödja|VERB	A2	B2	SV_398	Vi måste stödja varandra i svåra tider.
stödja|VERB	A2	C1	SV_399	Föreningen strävar efter att stödja lokala företag för att främja ekonomisk tillväxt i regionen.
förklaring|NOUN	B1	A2	SV_401	Jag behöver en förklaring.
