word_entry	word_level_CEFRLex	sentence_level_generated	sentence_ID	sentence_text
blesser|VERB	A1	C1	FR_174	La nouvelle de son départ a profondément blessé ses collègues.
rouler|VERB	A1	A1	FR_175	La voiture roule dans la rue.
rouler|VERB	A1	A2	FR_176	La voiture roule vite.
rouler|VERB	A1	B1	FR_177	La voiture roule sur la route.
rouler|VERB	A1	B2	FR_178	Nous allons rouler jusqu'à la côte demain.
rouler|VERB	A1	C1	FR_179	Malgré la crise, les affaires de l'entreprise continuent de rouler correctement.
amener|VERB	A1	A1	FR_180	J'amène ma sœur à l'école.
amener|VERB	A1	A2	FR_181	Il amène son chien au parc.
amener|VERB	A1	B1	FR_182	Je dois amener mon frère à la gare.
amener|VERB	A1	B2	FR_183	Cette discussion nous a amenés à une meilleure compréhension du problème.
amener|VERB	A1	C1	FR_184	Le gouvernement espère amener des changements positifs dans la société.
admirer|VERB	A1	A1	FR_185	J'admire les étoiles.
admirer|VERB	A1	A2	FR_186	J'admire son travail.
admirer|VERB	A1	B1	FR_187	J'admire son courage.
admirer|VERB	A1	B2	FR_188	J'admire sa persévérance face aux défis.
admirer|VERB	A1	C1	FR_189	Les critiques ont unanimement admiré la performance subtile de l'actrice principale.
rassurer|VERB	A1	A1	FR_190	N/A
rassurer|VERB	A1	A2	FR_191	Mes parents me rassurent quand j'ai peur.
rassurer|VERB	A1	B1	FR_192	Ses mots m'ont rassuré.
rassurer|VERB	A1	B2	FR_193	J'ai besoin de te rassurer, tout ira bien.
rassurer|VERB	A1	C1	FR_194	Son sourire a suffi à me rassurer après la mauvaise nouvelle.
analyser|VERB	A1	A1	FR_195	N/A
analyser|VERB	A1	A2	FR_196	Il faut analyser la situation.
analyser|VERB	A1	B1	FR_197	Nous devons analyser les résultats de l'enquête.
analyser|VERB	A1	B2	FR_198	Elle a analysé la situation avant de prendre une décision.
analyser|VERB	A1	C1	FR_199	Il faut analyser les résultats attentivement.
couverture|NOUN	A2	A1	FR_200	Je mets la couverture sur le lit.
couverture|NOUN	A2	A2	FR_201	Il fait froid, prends une couverture.
couverture|NOUN	A2	B1	FR_202	J'ai mis une couverture chaude sur le canapé.
couverture|NOUN	A2	B2	FR_203	Nous avons besoin d'une meilleure couverture réseau dans cette zone.
couverture|NOUN	A2	C1	FR_204	Les nouvelles mesures visent à étendre la couverture sociale à tous les citoyens.
réseau|NOUN	A2	A1	FR_205	N/A
réseau|NOUN	A2	A2	FR_206	Il n'y a pas de réseau ici.
réseau|NOUN	A2	B1	FR_207	Le réseau de bus est très bon dans cette ville.
réseau|NOUN	A2	B2	FR_208	Mon téléphone n'a pas de réseau ici.
réseau|NOUN	A2	C1	FR_209	Elle a bâti un solide réseau professionnel qui lui a ouvert de nombreuses portes.
égard|NOUN	A2	A1	FR_210	N/A
égard|NOUN	A2	A2	FR_211	N/A
égard|NOUN	A2	B1	FR_212	Son comportement à l'égard des animaux est toujours très gentil.
égard|NOUN	A2	B2	FR_213	Nous devons avoir plus d'égard pour l'environnement.
égard|NOUN	A2	C1	FR_214	Il a toujours fait preuve d'un grand égard envers ses collègues.
souris|NOUN	A2	A1	FR_215	La souris est petite.
souris|NOUN	A2	A2	FR_216	La souris mange du fromage.
souris|NOUN	A2	B1	FR_217	La souris est à côté du clavier.
souris|NOUN	A2	B2	FR_218	La souris a réussi à se cacher du chat.
souris|NOUN	A2	C1	FR_219	L'ergonomie de cette nouvelle souris permet une utilisation prolongée sans fatigue.
silhouette|NOUN	A2	A1	FR_220	N/A
silhouette|NOUN	A2	A2	FR_221	J'ai vu une silhouette dans le couloir.
silhouette|NOUN	A2	B1	FR_222	J'ai vu une silhouette dans le jardin.
silhouette|NOUN	A2	B2	FR_223	J'ai aperçu une silhouette sombre au loin.
silhouette|NOUN	A2	C1	FR_224	On pouvait distinguer sa silhouette dans le brouillard matinal.
mensonge|NOUN	A2	A1	FR_225	C'est un mensonge.
mensonge|NOUN	A2	A2	FR_226	C'est un mensonge.
mensonge|NOUN	A2	B1	FR_227	Je n'aime pas les mensonges.
mensonge|NOUN	A2	B2	FR_228	Il est difficile de pardonner un mensonge, surtout quand il vient d'un ami.
mensonge|NOUN	A2	C1	FR_229	Son habitude de déguiser la vérité sous des petits mensonges a fini par ruiner sa réputation.
plaque|NOUN	A2	A1	FR_230	Je mange une plaque de chocolat.
plaque|NOUN	A2	A2	FR_231	J'ai acheté une plaque de chocolat.
plaque|NOUN	A2	B1	FR_232	J'ai nettoyé la plaque de cuisson après le dîner.
plaque|NOUN	A2	B2	FR_233	La plaque de rue indique le nom de la voie.
plaque|NOUN	A2	C1	FR_234	La plaque commémorative a été apposée hier en l'honneur des victimes de la catastrophe.
instance|NOUN	A2	A1	FR_235	N/A
instance|NOUN	A2	A2	FR_236	N/A
instance|NOUN	A2	B1	FR_237	Cette instance est responsable de la gestion des fonds.
instance|NOUN	A2	B2	FR_238	Le dossier a été transmis à une instance supérieure pour décision.
instance|NOUN	A2	C1	FR_239	Il a porté l'affaire devant une instance supérieure.
harmonie|NOUN	A2	A1	FR_240	N/A
harmonie|NOUN	A2	A2	FR_241	Les musiciens jouent en parfaite harmonie.
harmonie|NOUN	A2	B1	FR_242	J'aime l'harmonie des couleurs dans ce tableau.
harmonie|NOUN	A2	B2	FR_243	Il est important de trouver une harmonie entre le travail et la vie personnelle.
harmonie|NOUN	A2	C1	FR_244	Le chef d'orchestre a réussi à créer une parfaite harmonie entre les musiciens.
pilote|NOUN	A2	A1	FR_245	Le pilote est dans l'avion.
pilote|NOUN	A2	A2	FR_246	Le pilote vole un avion.
pilote|NOUN	A2	B1	FR_247	Mon frère veut devenir pilote.
pilote|NOUN	A2	B2	FR_248	Le pilote a fait un atterrissage en douceur malgré le vent fort.
pilote|NOUN	A2	C1	FR_249	Le pilote expérimenté a partagé ses stratégies pour gérer le stress en vol.
mouche|NOUN	A2	A1	FR_250	Je vois une mouche.
mouche|NOUN	A2	A2	FR_251	Une mouche vole près de la fenêtre.
mouche|NOUN	A2	B1	FR_252	Il y a une mouche dans ma soupe.
mouche|NOUN	A2	B2	FR_253	Une mouche volait autour de la lampe.
mouche|NOUN	A2	C1	FR_254	Son argument a fait mouche auprès de l'assemblée.
lame|NOUN	A2	A1	FR_255	La lame du couteau est propre.
lame|NOUN	A2	A2	FR_256	La lame du couteau est très coupante.
lame|NOUN	A2	B1	FR_257	La lame du couteau est très coupante.
lame|NOUN	A2	B2	FR_258	La lame du couteau est très aiguisée.
lame|NOUN	A2	C1	FR_259	Une lame de fond inattendue a secoué violemment le bateau.
accessoire|NOUN	A2	A1	FR_260	C'est un joli accessoire.
accessoire|NOUN	A2	A2	FR_261	J'ai acheté un accessoire pour mon téléphone.
accessoire|NOUN	A2	B1	FR_262	Le sac est un accessoire important pour son style.
accessoire|NOUN	A2	B2	FR_263	Elle a oublié un accessoire essentiel pour sa robe de soirée.
accessoire|NOUN	A2	C1	FR_264	Cet accessoire est indispensable pour le bon fonctionnement de l'appareil photo.
cliché|NOUN	A2	A1	FR_265	N/A
cliché|NOUN	A2	A2	FR_266	N/A
cliché|NOUN	A2	B1	FR_267	Ce film est plein de clichés.
cliché|NOUN	A2	B2	FR_268	Ce film est plein de clichés.
cliché|NOUN	A2	C1	FR_269	Son dernier roman tente de briser les clichés sur la vie en banlieue.
lustre|NOUN	A2	A1	FR_270	Le lustre est beau.
lustre|NOUN	A2	A2	FR_271	Le lustre dans le salon est très grand.
lustre|NOUN	A2	B1	FR_272	Le lustre du salon donne une belle lumière.
lustre|NOUN	A2	B2	FR_273	Le grand lustre au plafond illuminait toute la pièce.
lustre|NOUN	A2	C1	FR_274	Le nouveau projet a apporté un nouveau lustre à la carrière de l'artiste.
indemnité|NOUN	A2	A1	FR_275	N/A
indemnité|NOUN	A2	A2	FR_276	N/A
indemnité|NOUN	A2	B1	FR_277	Il a reçu une indemnité après la fin de son contrat.
indemnité|NOUN	A2	B2	FR_278	Les victimes ont reçu une indemnité suite à l'incident.
indemnité|NOUN	A2	C1	FR_279	Le salarié a reçu une indemnité pour compenser la perte de son emploi.
rêverie|NOUN	A2	A1	FR_280	N/A
rêverie|NOUN	A2	A2	FR_281	N/A
rêverie|NOUN	A2	B1	FR_282	Pendant sa pause, elle a apprécié un moment de rêverie.
rêverie|NOUN	A2	B2	FR_283	Pendant la réunion, elle était perdue dans une rêverie.
rêverie|NOUN	A2	C1	FR_284	Elle s'est plongée dans une douce rêverie, oubliant le monde autour d'elle.
ruisseau|NOUN	A2	A1	FR_285	N/A
ruisseau|NOUN	A2	A2	FR_286	Le ruisseau coule lentement dans le jardin.
ruisseau|NOUN	A2	B1	FR_287	Un petit ruisseau coule derrière la maison.
ruisseau|NOUN	A2	B2	FR_288	Le petit ruisseau coule doucement entre les arbres.
ruisseau|NOUN	A2	C1	FR_289	Le ruisseau cristallin s'écoulait joyeusement à travers la prairie verdoyante.
collaboration|NOUN	A2	A1	FR_290	N/A
collaboration|NOUN	A2	A2	FR_291	N/A
collaboration|NOUN	A2	B1	FR_292	Ce projet a été un succès grâce à notre bonne collaboration.
collaboration|NOUN	A2	B2	FR_293	La collaboration entre les équipes a été essentielle pour le succès du projet.
collaboration|NOUN	A2	C1	FR_294	Le succès du projet repose sur une étroite collaboration entre tous les départements.
descendant|NOUN	A2	A1	FR_295	N/A
descendant|NOUN	A2	A2	FR_296	N/A
descendant|NOUN	A2	B1	FR_297	Les descendants de cette famille vivent toujours ici.
descendant|NOUN	A2	B2	FR_298	Elle est une descendante de la famille royale.
descendant|NOUN	A2	C1	FR_299	Les descendants de cette famille vivent toujours dans la région.
contribuer|VERB	A2	A1	FR_300	N/A
contribuer|VERB	A2	A2	FR_301	Il contribue au projet.
contribuer|VERB	A2	B1	FR_302	Tout le monde peut contribuer à la réussite du projet.
contribuer|VERB	A2	B2	FR_303	Chacun peut contribuer au succès de notre équipe.
contribuer|VERB	A2	C1	FR_304	Chacun doit contribuer à la réussite de ce projet.
élever|VERB	A2	A1	FR_305	Il élève sa main.
élever|VERB	A2	A2	FR_306	Élevez la main pour poser une question.
élever|VERB	A2	B1	FR_307	Ils élèvent leurs enfants avec beaucoup d'amour.
élever|VERB	A2	B2	FR_308	Il a élevé la voix pour être entendu.
élever|VERB	A2	C1	FR_309	Ils ont décidé d'élever leurs enfants à la campagne.
réclamer|VERB	A2	A1	FR_310	Les enfants réclament un dessert.
réclamer|VERB	A2	A2	FR_311	Les enfants réclament des bonbons.
réclamer|VERB	A2	B1	FR_312	Le client a réclamé une table près de la fenêtre.
réclamer|VERB	A2	B2	FR_313	Les citoyens ont réclamé plus de transparence du gouvernement.
réclamer|VERB	A2	C1	FR_314	Les citoyens ont réclamé plus de transparence de la part du gouvernement.
admettre|VERB	A2	A1	FR_315	N/A
admettre|VERB	A2	A2	FR_316	J'admets mon erreur.
admettre|VERB	A2	B1	FR_317	J'admets que c'est difficile.
admettre|VERB	A2	B2	FR_318	J'admets que c'est une situation compliquée.
admettre|VERB	A2	C1	FR_319	Il a dû admettre qu'il s'était trompé.
dominer|VERB	A2	A1	FR_320	La montagne domine la ville.
dominer|VERB	A2	A2	FR_321	La montagne domine la vallée.
dominer|VERB	A2	B1	FR_322	La montagne domine la petite ville.
dominer|VERB	A2	B2	FR_323	Le château domine la ville depuis la colline.
dominer|VERB	A2	C1	FR_324	Le désir de réussir domine toutes ses actions.
satisfaire|VERB	A2	A1	FR_325	N/A
satisfaire|VERB	A2	A2	FR_326	Son sourire me satisfait.
satisfaire|VERB	A2	B1	FR_327	Il est difficile de satisfaire tout le monde.
satisfaire|VERB	A2	B2	FR_328	Le nouveau système devrait satisfaire les besoins de tous les utilisateurs.
satisfaire|VERB	A2	C1	FR_329	Il est difficile de satisfaire toutes les attentes d'un public aussi varié.
accéder|VERB	A2	A1	FR_330	N/A
accéder|VERB	A2	A2	FR_331	Je ne peux pas accéder à mon compte.
accéder|VERB	A2	B1	FR_332	Vous pouvez accéder à internet avec ce code.
accéder|VERB	A2	B2	FR_333	Vous pouvez accéder à votre compte client en ligne.
accéder|VERB	A2	C1	FR_334	Le public peut accéder aux archives numérisées en ligne.
progresser|VERB	A2	A1	FR_335	Je progresse en français.
progresser|VERB	A2	A2	FR_336	Je veux progresser en français.
progresser|VERB	A2	B1	FR_337	Les étudiants peuvent progresser rapidement avec de la pratique.
progresser|VERB	A2	B2	FR_338	Elle espère progresser rapidement dans son nouveau rôle.
progresser|VERB	A2	C1	FR_339	Malgré les obstacles, l'équipe a su progresser et atteindre ses objectifs.
signaler|VERB	A2	A1	FR_340	Il faut signaler le problème.
signaler|VERB	A2	A2	FR_341	Je veux signaler un problème.
signaler|VERB	A2	B1	FR_342	Il faut signaler ce problème à la réception.
signaler|VERB	A2	B2	FR_343	Vous devriez signaler ce problème à la direction.
signaler|VERB	A2	C1	FR_344	Les citoyens sont encouragés à signaler tout comportement suspect.
renverser|VERB	A2	A1	FR_345	Je renverse mon verre.
renverser|VERB	A2	A2	FR_346	Il a renversé son café sur la table.
renverser|VERB	A2	B1	FR_347	J'ai renversé mon verre d'eau par terre.
renverser|VERB	A2	B2	FR_348	Il a accidentellement renversé son café sur la table.
renverser|VERB	A2	C1	FR_349	Il a renversé son verre d'eau par mégarde.
ravir|VERB	A2	A1	FR_350	N/A
ravir|VERB	A2	A2	FR_351	N/A
ravir|VERB	A2	B1	FR_352	Le spectacle a ravi les enfants.
ravir|VERB	A2	B2	FR_353	Cette nouvelle va ravir ses parents.
ravir|VERB	A2	C1	FR_354	La nouvelle de son retour a ravi tout le monde.
parer|VERB	A2	A1	FR_355	N/A
parer|VERB	A2	A2	FR_356	N/A
parer|VERB	A2	B1	FR_357	Il faut parer à toute éventualité.
parer|VERB	A2	B2	FR_358	Elle aime se parer de bijoux élégants.
parer|VERB	A2	C1	FR_359	Il faut parer à cette difficulté avant qu'elle ne devienne un problème majeur.
gâcher|VERB	A2	A1	FR_360	N/A
gâcher|VERB	A2	A2	FR_361	Ne gâche pas la nourriture.
gâcher|VERB	A2	B1	FR_362	Il ne faut pas gâcher la nourriture.
gâcher|VERB	A2	B2	FR_363	Sa mauvaise humeur a gâché l'ambiance de la soirée.
gâcher|VERB	A2	C1	FR_364	Sa mauvaise humeur a complètement gâché l'ambiance de la soirée.
négocier|VERB	A2	A1	FR_365	N/A
négocier|VERB	A2	A2	FR_366	N/A
négocier|VERB	A2	B1	FR_367	Ils vont négocier le prix de la voiture.
négocier|VERB	A2	B2	FR_368	Ils ont réussi à négocier un meilleur contrat avec l'entreprise.
négocier|VERB	A2	C1	FR_369	Ils doivent négocier les termes du contrat avant de signer.
